property_id,price,size_sqft,property_type,year_built,status,location_id,agent_id
4179,36.69,1161,Super built-up  Area,2008,18-Apr,508.0,8
4180,65.0,1097,Super built-up  Area,2007,Ready To Move,636.0,90
4181,35.0,850,Built-up  Area,2021,Ready To Move,2.0,87
4182,115.0,1715,Super built-up  Area,2016,Ready To Move,372.0,5
4183,317.0,2300,Super built-up  Area,2009,Ready To Move,253.0,22
4184,59.0,1200,Super built-up  Area,2000,Ready To Move,24.0,49
4185,38.0,1080,Super built-up  Area,2018,18-Oct,91.0,80
4186,50.3,1200,Super built-up  Area,2021,Ready To Move,64.0,95
4187,550.0,2400,Plot  Area,2007,Ready To Move,558.0,13
4188,78.0,1400,Super built-up  Area,2000,Ready To Move,282.0,82
4189,200.0,1500,Plot  Area,2005,Ready To Move,5.0,15
4190,19.695,381 - 535,Carpet  Area,2010,20-Dec,29.0,70
4191,57.0,1230,Super built-up  Area,2008,Ready To Move,8.0,50
4192,88.0,1640,Built-up  Area,2002,Ready To Move,143.0,77
4193,125.0,1700,Super built-up  Area,2012,Ready To Move,282.0,49
4194,44.0,1478,Super built-up  Area,2000,Ready To Move,197.0,71
4195,986.0,6600,Super built-up  Area,2011,Ready To Move,243.0,78
4196,40.79,1020,Super built-up  Area,2012,Ready To Move,282.0,49
4197,150.0,1200,Plot  Area,2022,Ready To Move,76.0,24
4198,95.0,1275,Built-up  Area,2017,Ready To Move,26.0,23
4199,165.0,1600,Built-up  Area,2022,Ready To Move,644.0,12
4200,38.85,1110,Super built-up  Area,2019,Ready To Move,291.0,97
4201,88.0,1627.86,Super built-up  Area,2017,Ready To Move,2.0,89
4202,22.0,620,Built-up  Area,2008,Ready To Move,582.0,1
4203,285.0,3004,Plot  Area,2014,Ready To Move,5.0,3
4204,52.0,1133,Super built-up  Area,2003,18-May,105.0,66
4205,82.5,1182,Super built-up  Area,2021,Ready To Move,54.0,59
4206,100.0,1500,Super built-up  Area,2002,Ready To Move,302.0,42
4207,360.0,3900,Super built-up  Area,2001,Ready To Move,116.0,18
4208,58.0,1200,Super built-up  Area,2020,Ready To Move,8.0,99
4209,48.79,1128,Super built-up  Area,2022,Ready To Move,15.0,85
4210,293.0,2215 - 2475,Super built-up  Area,2007,Ready To Move,81.0,23
4211,110.0,900,Built-up  Area,2006,Ready To Move,649.0,98
4212,45.0,1100,Built-up  Area,2002,Ready To Move,246.0,1
4213,22.0,635,Super built-up  Area,2004,Ready To Move,96.0,59
4214,140.0,2062,Super built-up  Area,2009,Ready To Move,200.0,99
4215,130.0,1874,Built-up  Area,2000,Ready To Move,20.0,84
4216,78.0,600,Plot  Area,2007,18-Apr,245.0,88
4217,75.0,1171,Super built-up  Area,2004,18-Jun,167.0,23
4218,85.0,2020,Super built-up  Area,2009,Ready To Move,12.0,65
4219,34.5,1059,Super built-up  Area,2000,18-Jan,91.0,31
4220,59.1,1315,Super built-up  Area,2022,Ready To Move,126.0,45
4221,110.0,1760,Super built-up  Area,2017,Ready To Move,171.0,22
4222,125.0,1200,Built-up  Area,2013,Ready To Move,830.0,61
4223,62.0,1192,Super built-up  Area,2009,Ready To Move,54.0,16
4224,121.0,1645,Super built-up  Area,2021,19-Jun,27.0,15
4225,72.0,1250,Super built-up  Area,2005,Ready To Move,5.0,89
4226,34.385,524 - 894,Super built-up  Area,2002,19-Dec,5.0,70
4227,77.0,1340,Super built-up  Area,2019,Ready To Move,5.0,24
4228,239.0,2388,Built-up  Area,2005,Ready To Move,438.0,5
4229,104.0,1369.1,Super built-up  Area,2014,18-Jun,105.0,67
4230,75.0,1355,Super built-up  Area,2014,Ready To Move,77.0,77
4231,65.0,1150,Built-up  Area,2015,Ready To Move,209.0,76
4232,113.0,1938,Super built-up  Area,2011,19-Dec,291.0,26
4233,124.0,2462,Super built-up  Area,2009,19-Jun,43.0,9
4234,85.0,1636,Super built-up  Area,2006,Ready To Move,140.0,27
4235,75.0,1430,Super built-up  Area,2003,Ready To Move,82.0,52
4236,85.0,2000,Super built-up  Area,2006,Ready To Move,831.0,57
4237,50.0,993,Carpet  Area,2014,18-May,0.0,1
4238,150.0,1260,Plot  Area,2014,Ready To Move,537.0,46
4239,88.0,1700,Super built-up  Area,2018,Ready To Move,29.0,51
4240,78.0,1270,Super built-up  Area,2011,Ready To Move,26.0,65
4241,121.0,1500,Plot  Area,2012,18-Apr,326.0,42
4242,290.0,2300,Built-up  Area,2007,Ready To Move,136.0,47
4243,900.0,7500,Plot  Area,2017,18-Mar,430.0,52
4244,86.45,1650,Super built-up  Area,2011,Ready To Move,8.0,65
4245,63.0,1109,Super built-up  Area,2017,Ready To Move,126.0,0
4246,49.75,1280,Super built-up  Area,2016,Ready To Move,832.0,25
4247,185.0,2885,Built-up  Area,2007,Ready To Move,12.0,53
4248,145.0,1200,Plot  Area,2008,Ready To Move,282.0,40
4249,180.0,1600,Plot  Area,2008,Ready To Move,44.0,60
4250,71.0,1462,Super built-up  Area,2016,Ready To Move,4.0,35
4251,35.0,607,Super built-up  Area,2022,19-Mar,8.0,59
4252,25.0,930,Super built-up  Area,2003,Ready To Move,130.0,73
4253,300.0,4500,Plot  Area,2000,17-Nov,47.0,89
4254,160.0,1200,Plot  Area,2020,Ready To Move,356.0,87
4255,237.0,2600,Super built-up  Area,2013,Ready To Move,81.0,49
4256,140.0,3000,Super built-up  Area,2015,Ready To Move,180.0,48
4257,52.47,1418,Super built-up  Area,2016,18-May,0.0,57
4258,160.0,4200,Built-up  Area,2008,Ready To Move,833.0,14
4259,65.0,1125,Built-up  Area,2019,Ready To Move,62.0,64
4260,126.0,1825,Super built-up  Area,2016,Ready To Move,112.0,35
4261,79.5,1320,Super built-up  Area,2012,Ready To Move,5.0,77
4262,140.0,3000,Built-up  Area,2015,Ready To Move,180.0,97
4263,300.0,1490,Super built-up  Area,2015,Ready To Move,676.0,64
4264,300.0,1650,Plot  Area,2002,Ready To Move,118.0,2
4265,52.7,750,Super built-up  Area,2001,20-Dec,5.0,42
4266,80.54,1400,Super built-up  Area,2015,19-Dec,26.0,25
4267,360.0,4104,Super built-up  Area,2020,Ready To Move,364.0,73
4268,375.0,5000,Built-up  Area,2015,Ready To Move,7.0,45
4269,260.0,3295,Plot  Area,2012,Ready To Move,216.0,11
4270,110.0,1150,Plot  Area,2016,Ready To Move,834.0,33
4271,61.96,1200,Plot  Area,2016,18-Jul,5.0,48
4272,48.0,965,Built-up  Area,2021,Ready To Move,473.0,97
4273,26.0,812,Plot  Area,2007,Ready To Move,11.0,34
4274,43.0,1100,Super built-up  Area,2001,Ready To Move,38.0,92
4275,41.0,1180,Super built-up  Area,2019,Ready To Move,5.0,39
4276,48.0,1145,Super built-up  Area,2000,Ready To Move,36.0,94
4277,44.0,1027,Super built-up  Area,2003,Ready To Move,53.0,58
4278,49.85,1215,Super built-up  Area,2005,18-Apr,262.0,74
4279,75.0,1200,Plot  Area,2007,Ready To Move,52.0,14
4280,58.0,1015,Super built-up  Area,2013,Ready To Move,254.0,41
4281,165.0,2400,Plot  Area,2015,18-May,187.0,73
4282,306.0,3000,Plot  Area,2020,Ready To Move,5.0,64
4283,160.0,3300,Built-up  Area,2010,Ready To Move,10.0,65
4284,52.0,1076,Super built-up  Area,2015,Ready To Move,466.0,2
4285,109.0,1300,Super built-up  Area,2019,18-Dec,180.0,29
4286,102.0,1300,Built-up  Area,2019,Ready To Move,116.0,32
4287,123.0,1512,Super built-up  Area,2007,19-Jun,105.0,41
4288,88.91,1053.4,Carpet  Area,2004,18-Dec,41.0,68
4289,41.745,540 - 670,Super built-up  Area,2008,Ready To Move,71.0,65
4290,65.0,1153,Super built-up  Area,2005,Ready To Move,87.0,33
4291,150.0,2080,Plot  Area,2010,Ready To Move,710.0,14
4292,69.0,1255,Super built-up  Area,2010,Ready To Move,102.0,14
4293,260.0,315Sq. Yards,Built-up  Area,2013,Ready To Move,209.0,5
4294,109.0,1583,Super built-up  Area,2019,Ready To Move,8.0,66
4295,90.0,1505,Super built-up  Area,2003,Ready To Move,154.0,73
4296,75.08,1365,Super built-up  Area,2015,Ready To Move,352.0,14
4297,95.75,1200,Plot  Area,2005,Ready To Move,390.0,42
4298,148.0,1810,Super built-up  Area,2013,Ready To Move,835.0,64
4299,35.0,440,Built-up  Area,2013,Ready To Move,134.0,35
4300,63.0,975,Super built-up  Area,2015,Ready To Move,252.0,63
4301,39.0,1250,Super built-up  Area,2004,Ready To Move,297.0,39
4302,97.0,1530,Super built-up  Area,2016,Ready To Move,424.0,48
4303,39.0,1300,Super built-up  Area,2009,Ready To Move,260.0,97
4304,40.0,1115,Super built-up  Area,2015,Ready To Move,417.0,41
4305,83.0,1308,Super built-up  Area,2003,Ready To Move,34.0,93
4306,47.0,1194,Super built-up  Area,2008,Ready To Move,333.0,55
4307,59.6,1490,Super built-up  Area,2017,Ready To Move,2.0,12
4308,450.0,10000,Plot  Area,2009,Ready To Move,209.0,65
4309,91.0,1592,Super built-up  Area,2020,19-Apr,34.0,20
4310,112.0,1222,Super built-up  Area,2015,18-Jun,7.0,94
4311,42.85,1267,Super built-up  Area,2001,Ready To Move,15.0,2
4312,53.0,656,Super built-up  Area,2007,Ready To Move,163.0,58
4313,530.0,3400,Plot  Area,2012,Ready To Move,221.0,20
4314,400.0,4500,Built-up  Area,2020,Ready To Move,61.0,31
4315,36.0,1200,Plot  Area,2019,18-Nov,72.0,91
4316,102.0,1698,Super built-up  Area,2016,Ready To Move,20.0,51
4317,70.0,1500,Built-up  Area,2018,Ready To Move,730.0,70
4318,80.0,2000,Plot  Area,2012,Ready To Move,621.0,18
4319,65.75,1152,Super built-up  Area,2000,18-Mar,24.0,61
4320,21.0,550,Super built-up  Area,2005,Ready To Move,15.0,41
4321,42.0,900,Super built-up  Area,2016,Ready To Move,120.0,86
4322,45.12,1410,Super built-up  Area,2009,18-Mar,836.0,6
4323,73.0,1419,Built-up  Area,2013,Ready To Move,82.0,23
4324,55.0,1200,Super built-up  Area,2003,Ready To Move,246.0,9
4325,65.0,1800,Super built-up  Area,2004,Ready To Move,177.0,24
4326,40.0,990,Super built-up  Area,2019,Ready To Move,11.0,13
4327,45.0,1016,Super built-up  Area,2015,Ready To Move,34.0,1
4328,39.0,1100,Super built-up  Area,2007,Ready To Move,209.0,35
4329,65.0,850,Built-up  Area,2016,Ready To Move,80.0,52
4330,35.0,1095,Super built-up  Area,2000,Ready To Move,5.0,42
4331,85.0,2000,Super built-up  Area,2011,Ready To Move,837.0,46
4332,70.0,1444,Super built-up  Area,2000,Ready To Move,140.0,86
4333,67.0,1415,Super built-up  Area,2020,Ready To Move,5.0,60
4334,130.0,1500,Plot  Area,2018,Ready To Move,838.0,48
4335,72.0,1600,Super built-up  Area,2000,Ready To Move,513.0,6
4336,41.36,1105,Super built-up  Area,2006,Ready To Move,5.0,8
4337,45.03,1225,Super built-up  Area,2009,18-Dec,24.0,34
4338,265.0,2560,Super built-up  Area,2005,Ready To Move,434.0,36
4339,37.8,1080,Super built-up  Area,2019,Ready To Move,29.0,31
4340,150.0,2400,Plot  Area,2017,Ready To Move,133.0,11
4341,135.0,1856,Super built-up  Area,2016,18-Aug,161.0,24
4342,56.0,1464,Super built-up  Area,2002,Ready To Move,53.0,23
4343,71.0,2100,Plot  Area,2010,Ready To Move,629.0,5
4344,77.0,1150,Super built-up  Area,2022,Ready To Move,34.0,12
4345,98.0,1200,Plot  Area,2007,Ready To Move,327.0,57
4346,113.19,1650 - 2538,Super built-up  Area,2002,18-Dec,5.0,58
4347,67.0,1485,Super built-up  Area,2002,Ready To Move,211.0,56
4348,75.0,2500,Super built-up  Area,2015,Ready To Move,839.0,34
4349,45.0,1200,Plot  Area,2013,18-Aug,5.0,24
4350,59.46,1036,Super built-up  Area,2004,18-May,54.0,45
4351,270.0,3445,Plot  Area,2005,Ready To Move,5.0,43
4352,80.0,1400,Super built-up  Area,2008,Ready To Move,665.0,11
4353,33.0,1110,Super built-up  Area,2018,18-Jul,48.0,56
4354,48.0,1150,Built-up  Area,2008,Ready To Move,319.0,4
4355,45.0,715,Super built-up  Area,2021,Ready To Move,254.0,52
4356,130.0,1200,Plot  Area,2005,Ready To Move,134.0,79
4357,260.0,1200,Plot  Area,2000,Ready To Move,7.0,63
4358,130.0,2283,Super built-up  Area,2018,Ready To Move,171.0,23
4359,250.0,1790,Plot  Area,2012,Ready To Move,840.0,48
4360,43.58,1453,Super built-up  Area,2011,18-Apr,87.0,97
4361,85.0,1400,Built-up  Area,2012,Ready To Move,76.0,87
4362,65.0,1400,Super built-up  Area,2014,Ready To Move,128.0,41
4363,140.0,1700,Super built-up  Area,2007,Ready To Move,5.0,87
4364,120.0,1591,Super built-up  Area,2005,18-Dec,29.0,17
4365,79.0,1515,Super built-up  Area,2008,Ready To Move,76.0,19
4366,200.0,2500,Built-up  Area,2005,Ready To Move,8.0,16
4367,24.86,975,Super built-up  Area,2012,18-Aug,72.0,55
4368,76.18,1382,Super built-up  Area,2014,Ready To Move,71.0,22
4369,350.0,1750,Plot  Area,2010,Ready To Move,123.0,35
4370,150.0,1533,Super built-up  Area,2006,Ready To Move,419.0,52
4371,763.0,3815,Super built-up  Area,2011,18-Feb,338.0,49
4372,38.0,1100,Super built-up  Area,2021,Ready To Move,700.0,21
4373,450.0,3730,Super built-up  Area,2012,Ready To Move,332.0,94
4374,120.0,1500,Super built-up  Area,2004,Ready To Move,480.0,79
4375,64.5,1391,Super built-up  Area,2008,Ready To Move,26.0,29
4376,42.92,1160,Super built-up  Area,2002,Ready To Move,43.0,97
4377,27.0,620,Built-up  Area,2016,Ready To Move,72.0,37
4378,350.0,2400,Plot  Area,2022,Ready To Move,122.0,50
4379,130.0,1200,Plot  Area,2011,Ready To Move,245.0,47
4380,400.0,4827,Built-up  Area,2013,18-Jun,5.0,9
4381,60.98,1482,Super built-up  Area,2007,Ready To Move,29.0,3
4382,84.5,1405,Super built-up  Area,2006,Ready To Move,5.0,56
4383,40.0,1190,Built-up  Area,2013,Ready To Move,49.0,35
4384,78.0,1174,Super built-up  Area,2009,Ready To Move,201.0,81
4385,72.0,1155,Plot  Area,2011,Ready To Move,384.0,69
4386,93.04,1411,Super built-up  Area,2020,19-Mar,20.0,56
4387,50.0,745,Super built-up  Area,2000,Ready To Move,77.0,54
4388,30.0,1000,Super built-up  Area,2022,Ready To Move,260.0,63
4389,50.0,923,Super built-up  Area,2010,Ready To Move,164.0,61
4390,32.0,1000,Built-up  Area,2017,Ready To Move,71.0,58
4391,45.0,1276,Super built-up  Area,2015,Ready To Move,224.0,88
4392,70.0,1460,Built-up  Area,2019,Ready To Move,69.0,35
4393,95.0,1355,Super built-up  Area,2021,19-Jul,600.0,69
4394,49.0,833,Super built-up  Area,2003,Ready To Move,323.0,70
4395,275.0,1200,Built-up  Area,2011,Ready To Move,841.0,0
4396,450.0,1750,Plot  Area,2016,Ready To Move,644.0,71
4397,48.0,1200,Super built-up  Area,2020,18-Dec,80.0,20
4398,36.85,669,Super built-up  Area,2003,Ready To Move,71.0,87
4399,105.0,2200,Plot  Area,2015,Ready To Move,10.0,93
4400,125.0,1594,Super built-up  Area,2011,18-May,136.0,47
4401,105.0,1790,Super built-up  Area,2004,Ready To Move,4.0,50
4402,45.0,1020,Super built-up  Area,2007,Ready To Move,380.0,36
4403,850.0,3250,Plot  Area,2019,Ready To Move,527.0,70
4404,36.28,1037,Super built-up  Area,2014,Ready To Move,842.0,59
4405,57.0,1345,Super built-up  Area,2006,Ready To Move,5.0,24
4406,43.0,1070,Super built-up  Area,2002,Ready To Move,319.0,33
4407,270.0,3000,Super built-up  Area,2006,Ready To Move,298.0,22
4408,76.18,1385,Super built-up  Area,2013,Ready To Move,71.0,67
4409,79.9,1207,Super built-up  Area,2018,Ready To Move,29.0,91
4410,55.5,1140,Super built-up  Area,2009,Ready To Move,47.0,7
4411,68.0,1220,Built-up  Area,2008,Ready To Move,97.0,54
4412,475.0,3811,Plot  Area,2010,Ready To Move,843.0,46
4413,252.0,3596,Super built-up  Area,2011,Ready To Move,408.0,12
4414,120.0,1965,Built-up  Area,2019,Ready To Move,34.0,46
4415,115.0,1760,Built-up  Area,2015,Ready To Move,136.0,9
4416,70.0,1225,Super built-up  Area,2019,18-Mar,53.0,41
4417,52.43,1075,Super built-up  Area,2015,Ready To Move,8.0,86
4418,68.0,1000,Built-up  Area,2000,Ready To Move,126.0,3
4419,109.0,1891,Super built-up  Area,2017,Ready To Move,54.0,12
4420,86.0,1322,Super built-up  Area,2000,Ready To Move,26.0,80
4421,215.0,1095,Plot  Area,2000,Ready To Move,658.0,70
4422,260.0,3600,Built-up  Area,2019,Ready To Move,21.0,20
4423,36.58,1045,Super built-up  Area,2020,Ready To Move,177.0,55
4424,85.0,1545,Super built-up  Area,2014,Ready To Move,844.0,14
4425,135.0,1996,Super built-up  Area,2014,Ready To Move,20.0,98
4426,70.0,1125,Super built-up  Area,2007,Ready To Move,233.0,58
4427,115.0,1560,Super built-up  Area,2020,18-Apr,13.0,57
4428,85.0,2000,Super built-up  Area,2014,Ready To Move,385.0,80
4429,310.0,3100,Built-up  Area,2005,Ready To Move,33.0,68
4430,35.0,780,Built-up  Area,2009,Ready To Move,845.0,3
4431,110.0,1350,Plot  Area,2001,Ready To Move,846.0,14
4432,180.0,2275,Super built-up  Area,2004,Ready To Move,34.0,23
4433,41.0,1350,Super built-up  Area,2015,Ready To Move,832.0,89
4434,56.0,1464,Super built-up  Area,2004,Ready To Move,53.0,93
4435,64.5,1570,Super built-up  Area,2001,Ready To Move,29.0,63
4436,28.32,708,Super built-up  Area,2021,Ready To Move,63.0,46
4437,160.0,1680,Super built-up  Area,2017,Ready To Move,34.0,25
4438,82.0,1400,Super built-up  Area,2019,Ready To Move,231.0,78
4439,72.0,1310,Super built-up  Area,2003,Ready To Move,21.0,92
4440,165.0,3300,Built-up  Area,2003,Ready To Move,572.0,65
4441,57.0,1175,Super built-up  Area,2017,18-May,30.0,97
4442,80.0,1428,Built-up  Area,2015,Ready To Move,32.0,81
4443,62.0,750,Plot  Area,2022,Ready To Move,82.0,25
4444,280.0,3252,Super built-up  Area,2010,Ready To Move,5.0,66
4445,46.0,1194,Super built-up  Area,2016,Ready To Move,53.0,91
4446,200.0,750,Plot  Area,2018,Ready To Move,847.0,11
4447,35.0,1080,Super built-up  Area,2018,18-Jun,91.0,42
4448,68.0,1200,Super built-up  Area,2019,Ready To Move,740.0,30
4449,45.0,1200,Plot  Area,2019,17-Dec,5.0,72
4450,120.0,1200,Plot  Area,2014,Ready To Move,848.0,13
4451,38.13,1320,Built-up  Area,2016,18-Dec,92.0,69
4452,115.0,1842,Super built-up  Area,2009,20-Jan,557.0,37
4453,55.0,1146,Super built-up  Area,2015,Ready To Move,554.0,9
4454,28.0,440,Super built-up  Area,2007,20-Aug,358.0,28
4455,50.0,1048,Super built-up  Area,2005,Ready To Move,356.0,92
4456,115.0,1801,Super built-up  Area,2014,Ready To Move,20.0,46
4457,69.61,1232,Super built-up  Area,2004,19-Mar,54.0,18
4458,90.0,1150,Super built-up  Area,2016,Ready To Move,5.0,46
4459,120.0,1868,Super built-up  Area,2006,21-Mar,161.0,87
4460,47.1,1445,Super built-up  Area,2019,18-Apr,179.0,66
4461,140.0,1466,Super built-up  Area,2017,Ready To Move,116.0,88
4462,100.0,1730,Built-up  Area,2008,Ready To Move,201.0,0
4463,402.0,3860,Super built-up  Area,2004,18-Dec,180.0,19
4464,70.0,1185,Super built-up  Area,2005,Ready To Move,192.0,29
4465,260.0,3027,Built-up  Area,2022,Ready To Move,71.0,2
4466,147.0,2400,Built-up  Area,2018,20-Dec,5.0,45
4467,49.0,1185,Built-up  Area,2009,Ready To Move,58.0,89
4468,49.0,1150,Super built-up  Area,2016,18-Aug,570.0,19
4469,180.0,2000,Plot  Area,2001,Ready To Move,849.0,82
4470,98.0,875,Plot  Area,2000,Ready To Move,850.0,38
4471,35.0,1075,Super built-up  Area,2016,Ready To Move,454.0,74
4472,123.0,1760,Super built-up  Area,2002,Ready To Move,27.0,99
4473,63.98,1600,Super built-up  Area,2003,Ready To Move,282.0,69
4474,140.0,910,Plot  Area,2006,Ready To Move,770.0,21
4475,78.0,1000,Super built-up  Area,2007,Ready To Move,53.0,93
4476,90.0,1215,Super built-up  Area,2018,Ready To Move,10.0,79
4477,125.0,1734,Super built-up  Area,2003,Ready To Move,62.0,74
4478,60.0,1280,Super built-up  Area,2015,Ready To Move,82.0,29
4479,55.0,1113,Super built-up  Area,2002,Ready To Move,358.0,39
4480,48.0,1272,Super built-up  Area,2015,Ready To Move,377.0,18
4481,41.0,1240,Built-up  Area,2002,Ready To Move,260.0,25
4482,92.0,704,Built-up  Area,2022,Ready To Move,47.0,64
4483,70.0,1100,Super built-up  Area,2000,Ready To Move,26.0,96
4484,30.13,896,Super built-up  Area,2019,19-Apr,230.0,8
4485,220.0,3657,Super built-up  Area,2021,Ready To Move,358.0,89
4486,35.0,1200,Super built-up  Area,2015,Ready To Move,587.0,11
4487,155.0,2800,Built-up  Area,2015,Ready To Move,25.0,69
4488,198.0,2790,Super built-up  Area,2007,19-Jun,27.0,33
4489,198.0,3500,Built-up  Area,2005,Ready To Move,230.0,84
4490,150.0,3600,Built-up  Area,2012,Ready To Move,80.0,13
4491,30.0,1500,Built-up  Area,2003,Ready To Move,12.0,49
4492,220.0,1200,Plot  Area,2020,Ready To Move,851.0,46
4493,48.0,1096,Super built-up  Area,2016,Ready To Move,852.0,13
4494,95.0,580,Built-up  Area,2018,Ready To Move,57.0,39
4495,44.0,1094,Super built-up  Area,2009,Ready To Move,853.0,89
4496,49.0,1100,Super built-up  Area,2020,Ready To Move,532.0,25
4497,191.0,2725 - 3250,Super built-up  Area,2015,Ready To Move,408.0,58
4498,325.0,2503,Super built-up  Area,2006,19-Sep,136.0,46
4499,40.0,1145,Super built-up  Area,2011,Ready To Move,76.0,10
4500,74.5,1550,Super built-up  Area,2013,Ready To Move,358.0,29
4501,82.0,1830,Super built-up  Area,2016,Ready To Move,384.0,20
4502,84.95,1746,Super built-up  Area,2009,19-Dec,231.0,48
4503,115.0,1280,Built-up  Area,2017,Ready To Move,173.0,63
4504,27.54,918,Super built-up  Area,2001,20-Aug,18.0,24
4505,16.45,645,Super built-up  Area,2011,18-Jul,72.0,99
4506,60.0,1305,Super built-up  Area,2003,Ready To Move,267.0,27
4507,62.0,1207,Super built-up  Area,2002,Ready To Move,191.0,96
4508,125.0,1678,Built-up  Area,2014,Ready To Move,20.0,33
4509,50.0,950,Super built-up  Area,2013,Ready To Move,187.0,4
4510,240.0,1200,Plot  Area,2019,Ready To Move,184.0,56
4511,55.0,1070,Super built-up  Area,2017,18-Feb,24.0,50
4512,92.0,1732.46,Super built-up  Area,2006,Ready To Move,200.0,72
4513,40.98,1639,Super built-up  Area,2003,Ready To Move,111.0,67
4514,103.0,1360,Super built-up  Area,2008,Ready To Move,8.0,72
4515,250.0,2592,Plot  Area,2020,Ready To Move,182.0,82
4516,700.0,4470,Plot  Area,2022,Ready To Move,174.0,58
4517,62.0,720,Plot  Area,2006,Ready To Move,854.0,75
4518,150.0,1656,Super built-up  Area,2018,Ready To Move,42.0,90
4519,49.0,985,Super built-up  Area,2010,Ready To Move,34.0,74
4520,135.0,1999,Super built-up  Area,2015,Ready To Move,221.0,95
4521,75.0,1050,Super built-up  Area,2004,Ready To Move,10.0,45
4522,64.0,1440,Super built-up  Area,2011,Ready To Move,5.0,68
4523,160.0,1600,Super built-up  Area,2003,Ready To Move,253.0,43
4524,52.66,1253,Super built-up  Area,2012,17-Nov,25.0,77
