purchase_id,purchase_date,ownership_percentage,buyer_id,property_id
3754,8-20-2006,0.61,45,3754
3755,10-25-2012,0.73,68,3755
3756,1-12-2014,0.98,99,3756
3757,3-6-2000,0.84,86,3757
3758,2-8-2023,0.77,9,3758
3759,10-1-2013,0.57,56,3759
3760,6-27-2010,0.87,15,3760
3761,12-7-2007,0.67,61,3761
3762,1-10-2009,0.78,33,3762
3763,2-24-2021,0.69,12,3763
3764,3-9-2023,0.59,30,3764
3765,3-13-2013,0.77,40,3765
3766,3-25-2003,0.66,68,3766
3767,3-4-2007,0.65,32,3767
3768,3-9-2007,0.61,54,3768
3769,8-5-2011,0.7,72,3769
3770,10-14-2016,0.71,70,3770
3771,12-8-2009,0.76,41,3771
3772,11-1-2011,0.6,4,3772
3773,10-28-2003,0.96,79,3773
3774,4-15-2024,0.98,54,3774
3775,4-1-2015,0.66,21,3775
3776,6-2-2006,0.86,50,3776
3777,11-24-2003,0.5,95,3777
3778,11-29-2025,0.77,75,3778
3779,8-3-2000,0.64,5,3779
3780,4-25-2011,0.57,48,3780
3781,10-10-2010,0.63,76,3781
3782,4-22-2009,0.53,22,3782
3783,10-24-2015,0.73,20,3783
3784,11-21-2015,0.79,81,3784
3785,6-10-2016,0.71,88,3785
3786,2-15-2014,0.72,59,3786
3787,4-30-2013,0.98,91,3787
3788,8-29-2003,0.82,52,3788
3789,3-6-2016,0.54,64,3789
3790,3-19-2004,0.55,39,3790
3791,8-2-2008,0.66,65,3791
3792,7-9-2000,0.64,97,3792
3793,1-5-2007,0.63,55,3793
3794,6-2-2004,0.92,25,3794
3795,4-22-2010,0.56,67,3795
3796,3-14-2003,0.52,68,3796
3797,1-20-2019,0.89,5,3797
3798,3-16-2017,0.8,80,3798
3799,10-27-2006,0.83,9,3799
3800,1-18-2003,0.79,7,3800
3801,2-3-2005,0.98,89,3801
3802,8-22-2017,0.5,45,3802
3803,3-4-2002,0.58,35,3803
3804,10-27-2019,0.61,43,3804
3805,6-1-2010,0.92,5,3805
3806,3-30-2015,0.8,68,3806
3807,2-13-2022,0.5,32,3807
3808,6-1-2022,0.63,55,3808
3809,1-11-2007,0.84,68,3809
3810,11-6-2014,0.97,88,3810
3811,7-14-2012,0.83,20,3811
3812,12-6-2020,0.75,81,3812
3813,10-6-2011,0.64,60,3813
3814,4-4-2017,0.62,89,3814
3815,8-23-2011,0.9,25,3815
3816,8-10-2022,0.7,22,3816
3817,8-22-2000,0.8,77,3817
3818,7-5-2021,0.59,16,3818
3819,1-25-2008,0.5,24,3819
3820,10-7-2011,1.0,67,3820
3821,11-30-2005,0.69,41,3821
3822,1-24-2011,0.68,84,3822
3823,10-9-2016,0.94,77,3823
3824,1-4-2013,0.54,12,3824
3825,7-20-2005,0.61,0,3825
3826,9-17-2014,0.89,24,3826
3827,8-5-2013,0.95,48,3827
3828,9-8-2018,0.57,93,3828
3829,12-4-2003,0.66,59,3829
3830,3-5-2015,0.64,36,3830
3831,11-23-2023,0.97,37,3831
3832,10-20-2010,0.99,17,3832
3833,6-9-2014,0.96,15,3833
3834,3-30-2024,0.66,37,3834
3835,4-27-2006,0.86,88,3835
3836,9-14-2006,0.84,58,3836
3837,4-14-2018,0.6,22,3837
3838,12-19-2005,0.69,30,3838
3839,9-8-2003,0.66,36,3839
3840,12-27-2008,0.8,65,3840
3841,9-8-2012,0.6,28,3841
3842,1-11-2000,0.73,45,3842
3843,4-10-2006,0.74,84,3843
3844,8-6-2024,0.85,50,3844
3845,4-2-2019,0.88,73,3845
3846,10-19-2001,0.82,15,3846
3847,10-16-2019,0.6,65,3847
3848,11-12-2024,0.57,4,3848
3849,12-3-2017,0.72,68,3849
3850,1-6-2004,0.77,40,3850
3851,11-22-2014,0.94,16,3851
3852,4-23-2014,0.64,95,3852
3853,5-10-2018,0.82,82,3853
3854,5-3-2018,0.74,14,3854
3855,6-26-2002,0.7,76,3855
3856,3-16-2013,0.51,82,3856
3857,1-19-2014,0.54,22,3857
3858,8-12-2003,0.97,39,3858
3859,11-4-2014,0.92,13,3859
3860,6-24-2000,0.72,66,3860
3861,12-12-2000,0.93,33,3861
3862,3-17-2007,0.57,6,3862
3863,7-5-2017,0.6,71,3863
3864,12-15-2011,0.89,37,3864
3865,12-28-2000,0.84,65,3865
3866,1-29-2022,0.81,6,3866
3867,12-18-2011,0.84,21,3867
3868,6-20-2004,0.76,78,3868
3869,11-3-2025,0.87,77,3869
3870,1-28-2014,0.81,37,3870
3871,5-30-2002,0.87,31,3871
3872,10-25-2022,0.9,71,3872
3873,12-10-2020,0.86,66,3873
3874,3-27-2006,0.78,53,3874
3875,4-21-2005,0.75,35,3875
3876,3-25-2006,0.93,48,3876
3877,8-19-2001,0.9,56,3877
3878,9-9-2011,0.58,84,3878
3879,8-24-2005,0.74,37,3879
3880,2-19-2007,0.5,40,3880
3881,7-8-2014,0.69,18,3881
3882,12-6-2001,0.64,64,3882
3883,1-25-2021,0.98,61,3883
3884,3-7-2019,0.78,10,3884
3885,10-4-2002,0.74,12,3885
3886,9-27-2024,0.96,51,3886
3887,5-13-2002,0.67,32,3887
3888,6-28-2023,0.54,24,3888
3889,3-27-2023,0.7,42,3889
3890,10-28-2012,0.54,46,3890
3891,5-20-2022,0.75,24,3891
3892,12-21-2021,0.77,56,3892
3893,2-17-2021,0.63,8,3893
3894,1-25-2016,0.79,8,3894
3895,2-25-2015,0.9,60,3895
3896,10-2-2011,0.66,98,3896
3897,9-16-2025,0.73,22,3897
3898,3-3-2015,0.92,43,3898
3899,3-2-2007,1.0,76,3899
3900,11-2-2021,0.5,22,3900
3901,5-9-2007,0.81,68,3901
3902,12-18-2014,0.99,87,3902
3903,6-28-2020,0.54,97,3903
3904,3-11-2020,0.66,88,3904
3905,6-19-2024,0.54,82,3905
3906,8-10-2022,0.76,10,3906
3907,10-30-2020,0.71,30,3907
3908,11-25-2001,0.88,58,3908
3909,5-4-2020,0.81,95,3909
3910,8-11-2023,0.81,79,3910
3911,1-13-2019,0.87,40,3911
3912,1-15-2003,0.87,47,3912
3913,4-20-2011,0.87,65,3913
3914,7-23-2023,0.84,51,3914
3915,5-13-2015,0.63,23,3915
3916,6-5-2020,0.88,90,3916
3917,8-1-2000,0.74,24,3917
3918,4-28-2011,0.9,87,3918
3919,11-8-2023,0.58,84,3919
3920,1-19-2018,0.64,21,3920
3921,1-13-2015,0.87,65,3921
3922,1-30-2021,0.82,20,3922
3923,6-7-2018,0.94,23,3923
3924,10-30-2015,0.74,18,3924
3925,12-14-2024,0.99,71,3925
3926,1-23-2005,0.94,54,3926
3927,7-12-2010,0.76,4,3927
3928,5-10-2000,0.67,58,3928
3929,6-27-2011,0.83,7,3929
3930,7-30-2025,0.73,56,3930
3931,10-29-2008,1.0,43,3931
3932,4-26-2004,0.77,93,3932
3933,3-23-2009,0.95,40,3933
3934,11-6-2020,0.55,94,3934
3935,1-20-2018,0.79,82,3935
3936,8-10-2012,0.88,95,3936
3937,1-24-2001,0.77,74,3937
3938,11-26-2020,0.97,79,3938
3939,2-11-2001,0.84,5,3939
3940,8-21-2003,0.96,47,3940
3941,7-3-2000,0.88,80,3941
3942,6-24-2015,0.92,61,3942
3943,1-22-2021,0.55,38,3943
3944,2-3-2011,0.75,52,3944
3945,5-20-2009,0.73,70,3945
3946,5-12-2020,0.84,56,3946
3947,6-8-2002,0.6,76,3947
3948,8-30-2012,0.67,50,3948
3949,11-4-2000,0.53,73,3949
3950,10-22-2024,0.73,90,3950
3951,5-24-2015,0.84,40,3951
3952,3-10-2008,0.8,65,3952
3953,5-4-2014,0.73,50,3953
3954,2-9-2021,0.65,59,3954
3955,9-20-2010,0.81,16,3955
3956,11-12-2014,0.5,33,3956
3957,3-10-2007,0.74,48,3957
3958,10-17-2016,0.51,25,3958
3959,3-19-2011,0.68,97,3959
3960,1-4-2002,0.86,72,3960
3961,6-21-2023,0.91,54,3961
3962,10-24-2002,1.0,77,3962
3963,1-17-2023,0.51,99,3963
3964,9-5-2019,0.93,9,3964
3965,2-29-2007,0.55,53,3965
3966,4-7-2006,0.54,76,3966
3967,10-4-2002,0.83,63,3967
3968,12-5-2024,0.6,40,3968
3969,6-22-2018,0.62,4,3969
3970,10-5-2006,0.91,2,3970
3971,1-15-2015,0.56,49,3971
3972,11-4-2017,0.88,97,3972
3973,7-24-2011,0.87,57,3973
3974,8-22-2015,0.84,36,3974
3975,3-20-2006,0.95,38,3975
3976,12-16-2009,0.74,38,3976
3977,9-15-2013,0.73,22,3977
3978,10-9-2002,0.96,56,3978
3979,2-26-2025,0.5,33,3979
3980,6-23-2012,0.55,80,3980
3981,5-2-2012,0.74,22,3981
3982,12-8-2002,0.93,0,3982
3983,1-12-2020,0.88,87,3983
3984,12-18-2004,0.93,45,3984
3985,9-8-2023,0.97,48,3985
3986,5-22-2023,0.5,97,3986
3987,1-29-2022,0.92,84,3987
3988,1-28-2020,0.9,71,3988
3989,3-11-2008,0.64,45,3989
3990,12-20-2000,0.74,71,3990
3991,5-25-2025,0.88,42,3991
3992,6-4-2008,0.99,79,3992
3993,11-7-2023,0.8,88,3993
3994,5-29-2018,0.77,72,3994
3995,7-11-2014,0.87,55,3995
3996,11-26-2018,0.72,39,3996
3997,2-24-2022,0.96,47,3997
3998,11-17-2010,0.71,57,3998
3999,10-22-2004,0.5,25,3999
4000,7-27-2009,0.68,21,4000
4001,4-9-2000,0.66,59,4001
4002,4-30-2018,0.58,43,4002
4003,1-26-2023,0.55,86,4003
4004,2-14-2008,0.77,3,4004
4005,4-9-2014,0.72,17,4005
4006,1-9-2020,0.64,36,4006
4007,6-16-2012,0.61,44,4007
4008,10-1-2019,0.51,39,4008
4009,12-29-2010,0.96,97,4009
4010,8-28-2000,0.88,80,4010
4011,5-24-2019,0.51,77,4011
4012,5-3-2014,0.59,15,4012
4013,3-27-2009,0.5,27,4013
4014,7-28-2014,0.77,49,4014
4015,5-7-2017,0.8,35,4015
4016,5-15-2007,0.55,1,4016
4017,7-30-2021,0.98,98,4017
4018,3-17-2002,0.62,50,4018
4019,5-13-2022,0.58,55,4019
4020,7-23-2012,0.93,72,4020
4021,7-24-2004,0.6,52,4021
4022,8-13-2005,0.67,94,4022
4023,2-30-2009,0.59,14,4023
4024,8-29-2018,0.77,66,4024
4025,6-7-2017,0.87,68,4025
4026,5-2-2015,0.96,52,4026
4027,1-10-2024,0.74,9,4027
4028,8-16-2013,0.77,85,4028
4029,6-3-2000,0.6,81,4029
4030,6-12-2004,0.55,65,4030
4031,7-11-2018,0.94,44,4031
4032,12-1-2017,0.87,66,4032
4033,8-3-2010,0.86,60,4033
4034,9-3-2009,0.66,4,4034
4035,1-15-2021,0.82,33,4035
4036,2-2-2002,0.52,18,4036
4037,6-21-2021,0.64,55,4037
4038,4-13-2001,0.94,55,4038
4039,9-30-2006,0.53,14,4039
4040,4-22-2019,0.71,80,4040
4041,4-17-2012,0.97,15,4041
4042,10-2-2006,0.89,59,4042
4043,4-21-2021,0.78,71,4043
4044,7-4-2000,0.67,81,4044
4045,1-23-2000,0.8,55,4045
4046,10-19-2003,0.93,3,4046
4047,6-27-2000,0.52,13,4047
4048,7-11-2006,0.83,16,4048
4049,12-21-2012,0.92,73,4049
4050,11-22-2023,0.98,31,4050
4051,10-15-2020,0.81,83,4051
4052,3-16-2017,0.93,16,4052
4053,2-1-2014,0.81,69,4053
4054,9-25-2013,0.99,15,4054
4055,1-23-2005,0.92,37,4055
4056,5-21-2003,0.96,80,4056
4057,3-4-2004,0.58,23,4057
4058,3-27-2024,0.93,60,4058
4059,3-19-2011,0.84,51,4059
4060,1-21-2006,0.88,96,4060
4061,12-4-2008,0.77,80,4061
4062,5-16-2023,0.61,60,4062
4063,12-3-2003,0.98,51,4063
4064,12-2-2021,0.72,89,4064
4065,7-9-2002,0.78,1,4065
4066,9-30-2003,0.96,71,4066
4067,2-21-2011,0.56,74,4067
4068,2-3-2020,0.88,32,4068
4069,6-6-2013,0.94,4,4069
4070,9-14-2001,0.51,14,4070
4071,1-17-2001,0.59,75,4071
4072,6-16-2010,0.76,79,4072
4073,6-13-2019,0.65,91,4073
4074,11-25-2023,0.66,99,4074
4075,12-27-2007,0.7,3,4075
4076,5-23-2009,0.58,33,4076
4077,1-26-2018,1.0,76,4077
4078,11-17-2019,0.72,0,4078
4079,7-17-2006,0.7,51,4079
4080,6-19-2023,0.79,88,4080
4081,6-14-2011,0.8,7,4081
4082,1-22-2025,0.98,29,4082
4083,6-1-2006,0.83,68,4083
4084,8-4-2005,0.9,80,4084
4085,10-24-2001,0.78,7,4085
4086,6-22-2007,0.79,86,4086
4087,12-8-2014,0.79,94,4087
4088,6-15-2004,0.9,96,4088
4089,11-2-2017,0.63,11,4089
4090,4-27-2025,0.79,74,4090
4091,8-13-2010,0.7,13,4091
4092,8-22-2015,0.63,28,4092
4093,4-6-2002,0.72,53,4093
4094,11-21-2025,0.78,97,4094
4095,3-13-2017,0.62,51,4095
4096,12-22-2008,0.87,36,4096
4097,11-27-2012,0.51,64,4097
4098,3-11-2024,0.67,0,4098
4099,7-27-2003,0.82,65,4099
4100,10-5-2022,0.73,49,4100
4101,7-15-2023,0.88,26,4101
4102,2-14-2014,0.51,14,4102
4103,9-5-2005,0.52,48,4103
4104,1-11-2006,0.66,92,4104
4105,2-12-2012,0.9,4,4105
4106,9-7-2016,0.62,61,4106
4107,4-17-2017,0.69,88,4107
4108,6-22-2022,0.99,61,4108
4109,6-22-2018,0.68,1,4109
4110,3-29-2009,0.54,34,4110
4111,8-14-2017,0.84,91,4111
4112,2-13-2013,0.83,9,4112
4113,1-24-2013,0.95,36,4113
4114,6-28-2014,0.74,84,4114
4115,5-28-2025,0.96,88,4115
4116,6-19-2002,0.7,49,4116
4117,5-27-2006,1.0,15,4117
4118,2-9-2025,0.92,16,4118
4119,1-29-2018,0.96,86,4119
4120,9-21-2006,0.84,98,4120
4121,1-20-2009,0.58,64,4121
4122,9-27-2002,0.52,26,4122
4123,7-17-2001,0.93,62,4123
4124,5-17-2022,0.88,94,4124
4125,1-4-2005,0.85,63,4125
4126,1-3-2006,0.53,87,4126
4127,7-13-2011,0.85,88,4127
4128,7-20-2005,0.89,87,4128
4129,3-23-2025,0.59,16,4129
4130,5-20-2008,0.68,78,4130
4131,2-4-2012,0.86,79,4131
4132,8-8-2023,0.5,14,4132
4133,2-7-2008,0.96,94,4133
4134,1-16-2011,0.72,34,4134
4135,2-6-2014,0.74,14,4135
4136,3-13-2017,0.72,59,4136
4137,11-12-2005,0.54,23,4137
4138,9-29-2024,0.88,81,4138
4139,12-7-2020,0.7,47,4139
4140,6-5-2000,0.91,98,4140
4141,4-10-2014,0.5,44,4141
4142,7-2-2009,0.59,19,4142
4143,7-4-2009,0.9,18,4143
4144,1-2-2008,0.78,56,4144
4145,7-29-2023,0.71,29,4145
4146,11-1-2003,0.79,9,4146
4147,12-27-2013,0.74,94,4147
4148,2-15-2011,0.93,61,4148
4149,11-6-2007,0.67,39,4149
4150,6-29-2017,0.63,99,4150
4151,6-11-2024,0.92,14,4151
4152,1-11-2001,0.86,34,4152
4153,1-2-2001,0.96,35,4153
4154,11-30-2004,0.54,50,4154
4155,12-1-2004,0.84,72,4155
4156,3-18-2023,0.89,54,4156
4157,10-11-2004,0.56,99,4157
4158,1-8-2001,1.0,65,4158
4159,12-30-2021,0.82,55,4159
4160,1-29-2012,0.7,87,4160
4161,8-23-2025,0.72,91,4161
4162,8-9-2023,0.88,34,4162
4163,7-23-2009,0.99,17,4163
4164,9-13-2016,0.57,69,4164
4165,5-11-2013,0.58,12,4165
4166,8-26-2024,0.71,44,4166
4167,6-24-2002,0.84,63,4167
4168,10-11-2011,0.58,22,4168
4169,5-8-2019,0.55,38,4169
4170,11-4-2011,0.54,81,4170
4171,3-22-2012,0.87,37,4171
4172,2-9-2009,0.56,20,4172
4173,3-22-2000,0.97,12,4173
4174,6-7-2005,0.81,68,4174
4175,9-17-2005,0.78,8,4175
4176,5-1-2011,0.67,78,4176
4177,5-18-2017,0.66,84,4177
4178,12-2-2009,0.75,30,4178
4179,8-21-2020,0.71,37,4179
4180,7-22-2025,0.86,48,4180
4181,6-29-2014,0.85,56,4181
4182,7-5-2025,0.79,50,4182
4183,11-22-2000,0.87,77,4183
4184,10-14-2024,0.72,40,4184
4185,12-11-2024,0.71,57,4185
4186,10-19-2014,0.64,14,4186
4187,4-10-2001,1.0,62,4187
4188,11-11-2014,0.93,89,4188
4189,8-21-2023,0.83,62,4189
4190,5-17-2025,0.51,38,4190
4191,7-1-2022,0.6,46,4191
4192,8-9-2024,0.68,98,4192
4193,2-25-2015,0.63,50,4193
4194,1-14-2018,0.62,87,4194
4195,4-17-2002,1.0,98,4195
4196,12-1-2000,0.82,96,4196
4197,9-15-2019,0.9,28,4197
4198,12-19-2000,0.67,55,4198
4199,5-12-2021,0.59,83,4199
4200,6-1-2021,0.8,50,4200
4201,10-5-2008,0.55,2,4201
4202,11-14-2007,0.76,64,4202
4203,12-1-2016,0.73,28,4203
4204,12-15-2018,0.79,72,4204
4205,12-3-2004,0.84,23,4205
4206,10-26-2010,0.54,3,4206
4207,7-14-2005,0.58,28,4207
4208,12-4-2022,0.53,22,4208
4209,4-3-2025,0.62,83,4209
4210,8-6-2022,0.77,45,4210
4211,6-6-2010,0.82,92,4211
4212,8-21-2018,0.93,90,4212
4213,3-7-2012,0.64,4,4213
4214,3-6-2002,0.82,74,4214
4215,8-25-2005,0.94,90,4215
4216,12-9-2013,0.86,78,4216
4217,1-1-2016,0.72,25,4217
4218,11-17-2001,0.89,15,4218
4219,9-3-2018,0.86,89,4219
4220,1-8-2004,0.93,69,4220
4221,7-17-2009,0.76,87,4221
4222,3-15-2002,0.68,62,4222
4223,5-19-2009,0.5,79,4223
4224,10-1-2020,0.52,42,4224
4225,5-4-2021,0.99,70,4225
4226,4-22-2001,0.9,75,4226
4227,10-6-2015,0.63,76,4227
4228,5-7-2005,0.63,25,4228
4229,5-26-2005,0.5,85,4229
4230,1-25-2024,0.89,61,4230
4231,1-12-2008,0.81,89,4231
4232,6-18-2015,0.79,7,4232
4233,4-5-2013,0.87,37,4233
4234,12-11-2021,0.89,59,4234
4235,4-10-2024,0.68,1,4235
4236,7-26-2009,0.78,48,4236
4237,2-7-2006,0.84,20,4237
4238,8-30-2004,0.98,74,4238
4239,1-6-2020,1.0,35,4239
4240,1-18-2002,0.51,77,4240
4241,1-10-2013,0.87,81,4241
4242,4-3-2013,0.64,58,4242
4243,7-16-2019,0.99,20,4243
4244,9-14-2000,0.64,4,4244
4245,9-29-2007,0.63,37,4245
4246,6-15-2023,0.99,60,4246
4247,7-29-2002,0.66,85,4247
4248,4-19-2015,0.6,69,4248
4249,2-23-2009,0.85,54,4249
4250,7-25-2018,0.92,1,4250
4251,12-2-2006,0.92,45,4251
4252,2-9-2022,0.52,90,4252
4253,1-23-2024,0.81,84,4253
4254,7-23-2021,0.57,74,4254
4255,5-15-2014,0.7,75,4255
4256,12-26-2009,0.55,79,4256
4257,12-29-2025,0.63,90,4257
4258,8-5-2012,0.74,67,4258
4259,12-4-2001,0.88,38,4259
4260,9-6-2001,0.69,47,4260
4261,8-16-2001,0.6,99,4261
4262,12-3-2008,0.79,37,4262
4263,9-9-2012,0.74,44,4263
4264,3-27-2011,0.65,77,4264
4265,7-13-2017,0.93,98,4265
4266,3-1-2007,0.75,92,4266
4267,4-9-2004,0.66,4,4267
4268,11-9-2003,0.52,25,4268
4269,8-14-2024,0.76,74,4269
4270,3-14-2008,0.81,8,4270
4271,8-8-2024,0.56,4,4271
4272,8-27-2005,0.72,60,4272
4273,5-26-2014,0.94,55,4273
4274,1-24-2011,0.83,40,4274
4275,3-12-2024,0.85,39,4275
4276,3-17-2007,0.92,75,4276
4277,12-21-2017,0.5,96,4277
4278,9-10-2005,0.9,25,4278
4279,6-26-2009,0.99,44,4279
4280,1-20-2007,0.84,13,4280
4281,6-18-2004,0.61,61,4281
4282,11-29-2000,0.75,72,4282
4283,10-28-2023,0.6,86,4283
4284,3-15-2006,0.78,25,4284
4285,12-1-2017,0.77,94,4285
4286,11-19-2004,0.69,73,4286
4287,1-11-2012,0.76,79,4287
4288,7-27-2023,0.65,51,4288
4289,11-2-2007,0.98,86,4289
4290,3-6-2015,0.95,49,4290
4291,3-29-2011,0.63,4,4291
4292,9-24-2002,1.0,13,4292
4293,7-9-2024,0.51,8,4293
4294,9-20-2011,0.85,98,4294
4295,12-4-2014,0.89,70,4295
4296,11-3-2002,0.9,13,4296
4297,9-13-2016,0.65,60,4297
4298,8-30-2001,0.89,60,4298
4299,3-20-2018,0.89,11,4299
4300,8-16-2022,0.59,13,4300
4301,4-13-2001,0.8,46,4301
4302,7-27-2016,0.83,91,4302
4303,12-27-2023,0.76,98,4303
4304,5-10-2017,0.83,75,4304
4305,3-11-2000,0.5,9,4305
4306,11-9-2015,0.5,6,4306
4307,9-13-2003,0.87,28,4307
4308,1-28-2009,0.92,6,4308
4309,12-16-2002,0.66,85,4309
4310,3-7-2020,0.95,28,4310
4311,3-5-2016,1.0,83,4311
4312,2-28-2019,0.78,40,4312
4313,1-7-2022,0.68,12,4313
4314,4-25-2001,0.62,60,4314
4315,3-27-2006,0.92,37,4315
4316,1-19-2001,0.79,88,4316
4317,6-20-2019,0.65,36,4317
4318,7-19-2001,0.95,0,4318
4319,4-9-2002,0.74,73,4319
4320,7-14-2006,0.82,49,4320
4321,5-26-2023,0.94,56,4321
4322,7-20-2001,0.71,4,4322
4323,11-14-2010,0.79,16,4323
4324,1-4-2022,0.8,90,4324
4325,3-4-2003,0.73,48,4325
4326,2-24-2007,0.69,99,4326
4327,2-13-2004,0.98,3,4327
4328,4-26-2024,1.0,46,4328
4329,5-8-2009,0.95,10,4329
4330,7-14-2020,0.79,58,4330
4331,10-12-2000,0.59,51,4331
4332,2-27-2016,0.61,24,4332
4333,8-27-2009,0.7,33,4333
4334,4-21-2017,0.83,49,4334
4335,3-30-2017,0.75,30,4335
4336,12-20-2019,0.71,78,4336
4337,10-10-2017,0.84,80,4337
4338,10-25-2006,0.58,24,4338
4339,2-29-2021,0.83,3,4339
4340,7-12-2011,0.5,85,4340
4341,3-2-2020,0.8,52,4341
4342,2-21-2010,0.83,97,4342
4343,10-9-2023,0.79,54,4343
4344,4-30-2003,0.79,44,4344
4345,5-29-2020,0.58,51,4345
4346,3-15-2000,0.89,15,4346
4347,8-27-2009,0.64,56,4347
4348,11-27-2023,0.94,68,4348
4349,4-1-2007,0.71,34,4349
4350,8-13-2006,0.52,88,4350
4351,8-28-2010,0.86,55,4351
4352,11-24-2011,0.65,69,4352
4353,3-19-2005,0.82,58,4353
4354,2-5-2012,0.55,79,4354
4355,7-11-2002,1.0,51,4355
4356,4-23-2019,0.53,72,4356
4357,12-12-2016,0.64,9,4357
4358,2-10-2014,0.83,81,4358
4359,11-7-2025,0.85,31,4359
4360,9-6-2013,0.6,6,4360
4361,3-7-2011,0.73,47,4361
4362,2-17-2023,0.96,56,4362
4363,1-1-2013,0.82,67,4363
4364,12-12-2021,0.74,94,4364
4365,2-5-2025,0.63,9,4365
4366,12-20-2011,0.95,15,4366
4367,5-27-2003,0.93,93,4367
4368,1-27-2008,0.6,19,4368
4369,5-1-2010,0.78,41,4369
4370,11-23-2023,0.82,55,4370
4371,5-5-2019,0.93,98,4371
4372,6-17-2003,0.55,13,4372
4373,10-25-2022,0.76,57,4373
4374,12-30-2003,0.66,93,4374
4375,4-22-2023,0.85,69,4375
4376,10-20-2008,0.59,43,4376
4377,3-17-2006,0.61,56,4377
4378,4-22-2006,0.94,88,4378
4379,8-18-2018,0.96,55,4379
4380,3-26-2023,0.57,8,4380
4381,9-13-2001,0.54,9,4381
4382,7-10-2024,0.63,44,4382
4383,3-5-2023,0.63,58,4383
4384,1-18-2016,0.55,19,4384
4385,8-1-2017,0.94,54,4385
4386,2-22-2010,0.64,93,4386
4387,5-14-2004,0.72,61,4387
4388,12-8-2016,0.85,48,4388
4389,12-11-2015,0.91,98,4389
4390,1-4-2008,0.64,68,4390
4391,7-21-2021,0.74,34,4391
4392,12-4-2000,0.66,19,4392
4393,12-6-2016,0.67,26,4393
4394,3-16-2014,0.97,10,4394
4395,10-25-2009,0.63,78,4395
4396,12-5-2014,0.61,20,4396
4397,6-7-2017,0.85,91,4397
4398,7-27-2024,0.92,26,4398
4399,3-25-2000,0.76,21,4399
4400,12-3-2007,0.73,74,4400
4401,1-13-2014,0.92,76,4401
4402,11-6-2015,0.71,37,4402
4403,4-25-2002,0.65,65,4403
4404,1-4-2006,0.84,8,4404
4405,4-24-2004,0.86,57,4405
4406,3-19-2008,0.93,65,4406
4407,11-16-2015,0.76,99,4407
4408,10-23-2015,0.78,76,4408
4409,7-24-2014,0.51,69,4409
4410,2-26-2008,0.61,19,4410
4411,4-28-2025,0.7,17,4411
4412,5-20-2008,0.95,36,4412
4413,4-19-2020,0.86,72,4413
4414,7-25-2021,0.78,77,4414
4415,2-2-2022,0.52,19,4415
4416,11-9-2024,0.78,34,4416
4417,2-19-2014,0.89,25,4417
4418,8-16-2003,1.0,76,4418
4419,8-18-2013,0.75,46,4419
4420,6-23-2024,0.99,4,4420
4421,12-1-2009,0.82,76,4421
4422,5-24-2006,0.78,81,4422
4423,6-19-2019,0.96,64,4423
4424,1-24-2012,0.96,39,4424
4425,8-3-2003,0.53,98,4425
4426,2-19-2017,0.95,10,4426
4427,4-2-2006,0.52,13,4427
4428,4-3-2013,0.94,65,4428
4429,1-4-2008,0.99,56,4429
4430,11-24-2001,0.52,8,4430
4431,10-13-2019,0.73,23,4431
4432,4-29-2007,0.5,27,4432
4433,8-12-2001,0.5,80,4433
4434,10-3-2020,0.51,4,4434
4435,11-4-2018,0.65,92,4435
4436,11-3-2002,0.62,43,4436
4437,8-27-2002,0.6,23,4437
4438,1-13-2002,0.91,33,4438
4439,5-20-2000,0.96,59,4439
4440,4-22-2021,0.5,3,4440
4441,10-20-2004,0.95,83,4441
4442,7-6-2011,0.91,61,4442
4443,11-13-2010,0.69,12,4443
4444,7-1-2019,0.88,87,4444
4445,8-25-2015,0.84,58,4445
4446,5-12-2013,0.81,4,4446
4447,3-27-2006,0.98,3,4447
4448,11-30-2008,0.7,89,4448
4449,2-27-2017,0.55,96,4449
4450,10-1-2001,0.98,37,4450
4451,10-23-2012,0.7,29,4451
4452,9-3-2004,0.66,84,4452
4453,6-19-2003,0.54,24,4453
4454,5-2-2024,0.84,24,4454
4455,1-28-2019,0.5,86,4455
4456,5-8-2024,0.82,50,4456
4457,8-22-2025,0.99,12,4457
4458,4-30-2003,0.99,65,4458
4459,6-15-2013,0.61,41,4459
4460,11-1-2015,0.79,65,4460
4461,12-22-2014,0.87,92,4461
4462,2-26-2008,0.86,5,4462
4463,3-21-2000,0.78,57,4463
4464,2-19-2014,0.95,28,4464
4465,11-21-2010,0.55,98,4465
4466,12-26-2016,0.67,68,4466
4467,3-1-2001,0.85,12,4467
4468,7-16-2023,0.55,4,4468
4469,2-8-2010,0.63,52,4469
4470,3-12-2015,0.91,4,4470
4471,5-26-2023,0.69,33,4471
4472,2-23-2021,0.89,14,4472
4473,11-26-2014,0.98,10,4473
4474,8-3-2021,0.89,94,4474
4475,12-17-2008,0.68,9,4475
4476,2-16-2023,0.65,5,4476
4477,2-16-2012,0.59,37,4477
4478,1-13-2004,0.7,47,4478
4479,2-29-2007,0.68,48,4479
4480,6-15-2024,0.94,51,4480
4481,1-2-2007,0.98,34,4481
4482,5-15-2013,0.84,7,4482
4483,1-29-2010,0.99,12,4483
4484,5-2-2023,0.54,78,4484
4485,11-19-2010,0.92,9,4485
4486,3-1-2003,0.71,31,4486
4487,1-25-2025,0.91,23,4487
4488,8-23-2005,0.82,86,4488
