transaction_id,sale_price,sale_date,payment_type,property_id
4209,48.79,8-22-2014,Cash,4209
4210,293.0,8-28-2023,Loan,4210
4211,110.0,8-10-2008,Loan,4211
4212,45.0,6-3-2024,Loan,4212
4213,22.0,10-6-2013,Loan,4213
4214,140.0,11-1-2010,Cash,4214
4215,130.0,8-4-2010,Loan,4215
4216,78.0,9-17-2007,Cash,4216
4217,75.0,10-9-2009,Loan,4217
4218,85.0,8-24-2018,Cash,4218
4219,34.5,7-5-2018,Loan,4219
4220,59.1,2-22-2005,Cash,4220
4221,110.0,9-9-2023,Cash,4221
4222,125.0,12-9-2014,Loan,4222
4223,62.0,12-16-2013,Cash,4223
4224,121.0,8-1-2010,Cash,4224
4225,72.0,9-18-2016,Loan,4225
4226,34.385,9-9-2000,Cash,4226
4227,77.0,9-24-2017,Cash,4227
4228,239.0,10-17-2024,Loan,4228
4229,104.0,12-19-2005,Loan,4229
4230,75.0,2-7-2020,Cash,4230
4231,65.0,9-12-2002,Cash,4231
4232,113.0,10-17-2000,Loan,4232
4233,124.0,9-3-2012,Loan,4233
4234,85.0,3-8-2008,Cash,4234
4235,75.0,1-8-2020,Loan,4235
4236,85.0,8-13-2021,Cash,4236
4237,50.0,1-10-2015,Loan,4237
4238,150.0,2-2-2001,Cash,4238
4239,88.0,12-13-2022,Loan,4239
4240,78.0,9-30-2014,Loan,4240
4241,121.0,6-4-2020,Loan,4241
4242,290.0,12-4-2024,Loan,4242
4243,900.0,11-25-2024,Cash,4243
4244,86.45,7-26-2023,Cash,4244
4245,63.0,6-21-2004,Cash,4245
4246,49.75,3-12-2009,Loan,4246
4247,185.0,5-3-2024,Loan,4247
4248,145.0,1-24-2003,Cash,4248
4249,180.0,6-29-2018,Cash,4249
4250,71.0,5-19-2020,Loan,4250
4251,35.0,8-22-2014,Loan,4251
4252,25.0,4-6-2018,Cash,4252
4253,300.0,2-10-2009,Loan,4253
4254,160.0,8-3-2005,Loan,4254
4255,237.0,1-8-2016,Loan,4255
4256,140.0,2-7-2021,Cash,4256
4257,52.47,5-18-2019,Loan,4257
4258,160.0,9-3-2000,Loan,4258
4259,65.0,8-29-2007,Cash,4259
4260,126.0,1-26-2015,Loan,4260
4261,79.5,1-26-2024,Loan,4261
4262,140.0,11-18-2015,Loan,4262
4263,300.0,10-12-2001,Cash,4263
4264,300.0,9-21-2001,Cash,4264
4265,52.7,5-8-2007,Loan,4265
4266,80.54,4-29-2024,Loan,4266
4267,360.0,6-30-2025,Cash,4267
4268,375.0,3-28-2023,Cash,4268
4269,260.0,3-2-2010,Cash,4269
4270,110.0,7-26-2004,Cash,4270
4271,61.96,1-9-2023,Cash,4271
4272,48.0,12-17-2001,Loan,4272
4273,26.0,11-7-2015,Loan,4273
4274,43.0,11-22-2004,Cash,4274
4275,41.0,10-24-2018,Cash,4275
4276,48.0,6-10-2022,Loan,4276
4277,44.0,1-3-2019,Cash,4277
4278,49.85,12-1-2004,Loan,4278
4279,75.0,7-8-2013,Cash,4279
4280,58.0,7-23-2003,Loan,4280
4281,165.0,2-2-2020,Cash,4281
4282,306.0,9-7-2008,Loan,4282
4283,160.0,11-16-2001,Cash,4283
4284,52.0,5-6-2009,Cash,4284
4285,109.0,6-6-2003,Cash,4285
4286,102.0,9-26-2002,Cash,4286
4287,123.0,11-14-2005,Loan,4287
4288,88.91,1-1-2014,Loan,4288
4289,41.745,4-20-2013,Loan,4289
4290,65.0,8-7-2025,Loan,4290
4291,150.0,11-11-2020,Cash,4291
4292,69.0,2-17-2008,Loan,4292
4293,260.0,11-16-2004,Cash,4293
4294,109.0,12-10-2017,Loan,4294
4295,90.0,4-1-2003,Cash,4295
4296,75.08,9-17-2016,Loan,4296
4297,95.75,2-4-2020,Loan,4297
4298,148.0,10-30-2005,Loan,4298
4299,35.0,7-21-2013,Loan,4299
4300,63.0,2-26-2015,Cash,4300
4301,39.0,11-22-2004,Cash,4301
4302,97.0,6-3-2018,Cash,4302
4303,39.0,1-28-2001,Loan,4303
4304,40.0,3-24-2024,Loan,4304
4305,83.0,3-16-2012,Loan,4305
4306,47.0,9-19-2012,Loan,4306
4307,59.6,11-3-2025,Loan,4307
4308,450.0,7-27-2024,Loan,4308
4309,91.0,3-2-2021,Loan,4309
4310,112.0,8-10-2002,Cash,4310
4311,42.85,8-3-2002,Cash,4311
4312,53.0,9-28-2003,Cash,4312
4313,530.0,3-2-2002,Loan,4313
4314,400.0,10-6-2019,Cash,4314
4315,36.0,1-24-2021,Cash,4315
4316,102.0,6-2-2016,Loan,4316
4317,70.0,3-4-2002,Loan,4317
4318,80.0,10-24-2002,Loan,4318
4319,65.75,7-12-2024,Cash,4319
4320,21.0,2-21-2018,Cash,4320
4321,42.0,2-15-2011,Loan,4321
4322,45.12,2-1-2010,Cash,4322
4323,73.0,9-21-2018,Cash,4323
4324,55.0,3-24-2019,Cash,4324
4325,65.0,9-24-2021,Cash,4325
4326,40.0,2-14-2021,Loan,4326
4327,45.0,4-6-2016,Cash,4327
4328,39.0,4-28-2005,Loan,4328
4329,65.0,3-21-2013,Loan,4329
4330,35.0,4-22-2019,Loan,4330
4331,85.0,3-9-2023,Cash,4331
4332,70.0,12-12-2011,Cash,4332
4333,67.0,6-2-2003,Loan,4333
4334,130.0,10-30-2004,Cash,4334
4335,72.0,1-7-2018,Cash,4335
4336,41.36,1-30-2023,Loan,4336
4337,45.03,2-15-2012,Cash,4337
4338,265.0,8-22-2016,Loan,4338
4339,37.8,8-9-2003,Cash,4339
4340,150.0,4-9-2024,Cash,4340
4341,135.0,12-3-2016,Cash,4341
4342,56.0,6-24-2019,Cash,4342
4343,71.0,12-23-2002,Cash,4343
4344,77.0,3-29-2007,Loan,4344
4345,98.0,11-2-2002,Cash,4345
4346,113.19,10-22-2010,Cash,4346
4347,67.0,2-29-2017,Loan,4347
4348,75.0,11-3-2013,Loan,4348
4349,45.0,11-17-2003,Cash,4349
4350,59.46,11-9-2000,Loan,4350
4351,270.0,12-29-2003,Loan,4351
4352,80.0,7-13-2012,Loan,4352
4353,33.0,4-30-2015,Cash,4353
4354,48.0,8-1-2020,Cash,4354
4355,45.0,8-15-2017,Loan,4355
4356,130.0,2-3-2016,Loan,4356
4357,260.0,3-2-2002,Loan,4357
4358,130.0,3-26-2015,Cash,4358
4359,250.0,10-29-2009,Loan,4359
4360,43.58,4-22-2015,Loan,4360
4361,85.0,7-1-2004,Loan,4361
4362,65.0,6-25-2020,Cash,4362
4363,140.0,11-25-2016,Loan,4363
4364,120.0,7-5-2001,Cash,4364
4365,79.0,10-30-2019,Cash,4365
4366,200.0,3-15-2011,Cash,4366
4367,24.86,5-3-2023,Cash,4367
4368,76.18,2-6-2022,Cash,4368
4369,350.0,3-25-2022,Cash,4369
4370,150.0,3-6-2022,Loan,4370
4371,763.0,10-14-2016,Cash,4371
4372,38.0,4-22-2012,Loan,4372
4373,450.0,4-14-2000,Loan,4373
4374,120.0,12-4-2008,Cash,4374
4375,64.5,4-27-2020,Loan,4375
4376,42.92,11-16-2022,Cash,4376
4377,27.0,7-9-2007,Cash,4377
4378,350.0,12-11-2006,Cash,4378
4379,130.0,9-1-2021,Loan,4379
4380,400.0,3-29-2024,Loan,4380
4381,60.98,6-17-2000,Loan,4381
4382,84.5,5-3-2023,Loan,4382
4383,40.0,5-3-2021,Cash,4383
4384,78.0,4-30-2008,Cash,4384
4385,72.0,4-28-2024,Loan,4385
4386,93.04,6-24-2007,Loan,4386
4387,50.0,4-29-2007,Cash,4387
4388,30.0,7-10-2020,Cash,4388
4389,50.0,12-14-2011,Loan,4389
4390,32.0,11-30-2000,Loan,4390
4391,45.0,1-21-2005,Loan,4391
4392,70.0,9-5-2022,Loan,4392
4393,95.0,8-26-2003,Cash,4393
4394,49.0,3-3-2005,Cash,4394
4395,275.0,7-19-2006,Cash,4395
4396,450.0,7-17-2007,Cash,4396
4397,48.0,10-10-2020,Cash,4397
4398,36.85,8-2-2011,Loan,4398
4399,105.0,8-6-2003,Cash,4399
4400,125.0,2-24-2011,Loan,4400
4401,105.0,9-2-2008,Cash,4401
4402,45.0,12-11-2024,Loan,4402
4403,850.0,6-29-2017,Cash,4403
4404,36.28,1-26-2018,Cash,4404
4405,57.0,10-5-2006,Cash,4405
4406,43.0,11-5-2016,Loan,4406
4407,270.0,3-4-2000,Cash,4407
4408,76.18,7-12-2016,Cash,4408
4409,79.9,10-19-2010,Cash,4409
4410,55.5,8-8-2014,Loan,4410
4411,68.0,9-27-2005,Cash,4411
4412,475.0,11-16-2020,Cash,4412
4413,252.0,10-20-2017,Loan,4413
4414,120.0,5-15-2005,Cash,4414
4415,115.0,12-19-2004,Cash,4415
4416,70.0,11-14-2000,Loan,4416
4417,52.43,3-16-2008,Loan,4417
4418,68.0,12-17-2023,Cash,4418
4419,109.0,6-14-2025,Loan,4419
4420,86.0,10-7-2005,Loan,4420
4421,215.0,7-12-2022,Cash,4421
4422,260.0,8-24-2000,Loan,4422
4423,36.58,2-28-2013,Cash,4423
4424,85.0,10-24-2009,Cash,4424
4425,135.0,8-27-2021,Cash,4425
4426,70.0,6-11-2018,Cash,4426
4427,115.0,1-7-2002,Loan,4427
4428,85.0,4-2-2025,Loan,4428
4429,310.0,4-22-2017,Loan,4429
4430,35.0,8-4-2008,Loan,4430
4431,110.0,8-4-2023,Loan,4431
4432,180.0,12-17-2012,Cash,4432
4433,41.0,12-3-2019,Loan,4433
4434,56.0,7-18-2006,Loan,4434
4435,64.5,11-28-2011,Loan,4435
4436,28.32,3-9-2003,Cash,4436
4437,160.0,10-24-2006,Cash,4437
4438,82.0,6-27-2023,Cash,4438
4439,72.0,9-27-2013,Cash,4439
4440,165.0,12-26-2021,Loan,4440
4441,57.0,11-29-2011,Cash,4441
4442,80.0,12-28-2025,Cash,4442
4443,62.0,8-17-2015,Cash,4443
4444,280.0,4-2-2000,Cash,4444
4445,46.0,1-8-2021,Loan,4445
4446,200.0,7-7-2002,Loan,4446
4447,35.0,9-24-2013,Loan,4447
4448,68.0,1-18-2021,Cash,4448
4449,45.0,1-16-2004,Cash,4449
4450,120.0,10-27-2001,Cash,4450
4451,38.13,10-20-2005,Cash,4451
4452,115.0,8-20-2001,Cash,4452
4453,55.0,6-29-2004,Loan,4453
4454,28.0,2-13-2016,Loan,4454
4455,50.0,7-24-2020,Loan,4455
4456,115.0,10-9-2007,Loan,4456
4457,69.61,5-18-2015,Loan,4457
4458,90.0,12-1-2024,Loan,4458
4459,120.0,1-17-2010,Cash,4459
4460,47.1,8-13-2004,Cash,4460
4461,140.0,2-21-2025,Cash,4461
4462,100.0,2-27-2024,Cash,4462
4463,402.0,11-4-2024,Cash,4463
4464,70.0,9-27-2013,Loan,4464
4465,260.0,2-23-2019,Cash,4465
4466,147.0,9-20-2005,Cash,4466
4467,49.0,1-13-2016,Cash,4467
4468,49.0,9-4-2003,Loan,4468
4469,180.0,10-10-2000,Cash,4469
4470,98.0,7-25-2010,Cash,4470
4471,35.0,11-2-2016,Loan,4471
4472,123.0,4-30-2001,Loan,4472
4473,63.98,12-9-2013,Cash,4473
4474,140.0,1-29-2009,Cash,4474
4475,78.0,3-20-2023,Cash,4475
4476,90.0,7-3-2012,Cash,4476
4477,125.0,7-24-2015,Loan,4477
4478,60.0,6-12-2022,Cash,4478
4479,55.0,9-23-2006,Loan,4479
4480,48.0,9-8-2001,Loan,4480
4481,41.0,6-22-2007,Cash,4481
4482,92.0,10-13-2015,Cash,4482
4483,70.0,5-9-2010,Cash,4483
4484,30.13,7-29-2007,Loan,4484
4485,220.0,7-13-2000,Cash,4485
4486,35.0,6-18-2004,Cash,4486
4487,155.0,4-7-2011,Loan,4487
4488,198.0,7-26-2005,Cash,4488
4489,198.0,10-27-2022,Loan,4489
4490,150.0,9-29-2008,Loan,4490
4491,30.0,6-25-2010,Cash,4491
4492,220.0,6-6-2013,Loan,4492
4493,48.0,3-2-2016,Cash,4493
4494,95.0,4-21-2004,Loan,4494
4495,44.0,11-25-2017,Cash,4495
4496,49.0,6-26-2011,Cash,4496
4497,191.0,2-7-2010,Cash,4497
4498,325.0,1-16-2002,Loan,4498
4499,40.0,1-30-2007,Cash,4499
4500,74.5,5-27-2024,Cash,4500
4501,82.0,10-12-2023,Cash,4501
4502,84.95,9-6-2022,Loan,4502
4503,115.0,6-6-2022,Loan,4503
4504,27.54,9-14-2015,Loan,4504
4505,16.45,11-3-2009,Loan,4505
4506,60.0,1-10-2009,Loan,4506
4507,62.0,2-4-2009,Cash,4507
4508,125.0,9-15-2023,Loan,4508
4509,50.0,2-26-2021,Cash,4509
4510,240.0,9-14-2003,Loan,4510
4511,55.0,8-4-2023,Cash,4511
4512,92.0,5-29-2017,Loan,4512
4513,40.98,12-8-2020,Loan,4513
4514,103.0,10-25-2001,Loan,4514
4515,250.0,2-30-2003,Cash,4515
4516,700.0,9-9-2002,Loan,4516
4517,62.0,7-21-2005,Cash,4517
4518,150.0,12-26-2023,Loan,4518
4519,49.0,3-23-2005,Loan,4519
4520,135.0,7-29-2014,Loan,4520
4521,75.0,12-18-2004,Cash,4521
4522,64.0,4-1-2002,Cash,4522
4523,160.0,11-15-2004,Cash,4523
4524,52.66,10-14-2017,Loan,4524
4525,85.0,7-19-2001,Loan,4525
4526,75.0,11-25-2022,Loan,4526
4527,47.5,12-26-2001,Loan,4527
4528,155.0,6-23-2015,Loan,4528
4529,260.0,5-11-2012,Loan,4529
4530,78.0,1-26-2018,Cash,4530
4531,100.0,4-3-2010,Loan,4531
4532,52.17,8-19-2018,Cash,4532
4533,74.0,6-2-2014,Cash,4533
4534,45.0,1-26-2017,Loan,4534
4535,65.8,7-27-2002,Loan,4535
4536,108.0,3-26-2019,Loan,4536
4537,75.0,3-15-2005,Loan,4537
4538,50.06,5-9-2011,Cash,4538
4539,92.0,12-12-2003,Loan,4539
4540,60.0,6-6-2004,Cash,4540
4541,35.0,6-25-2014,Cash,4541
4542,58.0,3-14-2013,Cash,4542
4543,386.0,9-26-2010,Cash,4543
4544,45.0,6-17-2017,Loan,4544
4545,175.0,2-25-2014,Cash,4545
4546,60.0,2-30-2025,Cash,4546
4547,40.0,9-10-2023,Loan,4547
4548,48.0,9-22-2021,Loan,4548
4549,50.0,1-10-2002,Cash,4549
4550,60.0,9-11-2021,Cash,4550
4551,46.0,7-3-2013,Loan,4551
4552,165.0,6-18-2001,Cash,4552
4553,93.0,8-18-2002,Cash,4553
4554,68.0,11-18-2008,Loan,4554
4555,60.0,2-14-2012,Loan,4555
4556,58.5,5-4-2007,Cash,4556
4557,52.5,6-1-2016,Loan,4557
4558,94.36,6-21-2005,Loan,4558
4559,70.0,5-20-2017,Cash,4559
4560,60.0,12-16-2000,Cash,4560
4561,130.0,10-25-2007,Cash,4561
4562,75.0,2-9-2015,Cash,4562
4563,46.0,7-21-2023,Cash,4563
4564,203.0,4-8-2023,Loan,4564
4565,180.0,5-25-2011,Loan,4565
4566,70.0,6-25-2013,Cash,4566
4567,235.0,10-23-2019,Loan,4567
4568,80.0,9-23-2023,Loan,4568
4569,101.0,7-15-2022,Cash,4569
4570,48.0,4-22-2010,Cash,4570
4571,72.0,12-15-2001,Cash,4571
4572,40.0,1-19-2013,Cash,4572
4573,37.95,5-3-2012,Loan,4573
4574,48.24,3-14-2013,Cash,4574
4575,85.0,2-9-2022,Cash,4575
4576,95.0,2-15-2013,Loan,4576
4577,99.0,5-19-2000,Cash,4577
4578,243.0,2-21-2009,Cash,4578
4579,150.0,6-21-2006,Loan,4579
4580,42.0,3-16-2024,Cash,4580
4581,80.0,12-10-2011,Loan,4581
4582,50.0,8-1-2021,Cash,4582
4583,53.11,2-9-2004,Cash,4583
4584,61.2,7-7-2014,Cash,4584
4585,500.0,5-4-2007,Cash,4585
4586,32.73,7-22-2013,Loan,4586
4587,140.0,1-2-2016,Cash,4587
4588,53.0,10-13-2000,Loan,4588
4589,125.0,5-7-2006,Loan,4589
4590,650.0,3-22-2012,Cash,4590
4591,45.68,7-22-2002,Cash,4591
4592,85.0,5-20-2001,Loan,4592
4593,120.0,5-18-2002,Cash,4593
4594,300.0,7-9-2022,Loan,4594
4595,120.0,5-10-2012,Loan,4595
4596,88.0,9-5-2016,Cash,4596
4597,60.0,4-25-2013,Loan,4597
4598,150.0,7-16-2000,Cash,4598
4599,41.49,2-18-2013,Cash,4599
4600,129.0,9-2-2007,Cash,4600
4601,300.0,8-14-2003,Cash,4601
4602,850.0,11-12-2017,Loan,4602
4603,43.0,10-9-2016,Cash,4603
4604,19.5,12-19-2024,Loan,4604
4605,100.0,12-24-2011,Cash,4605
4606,110.0,6-26-2007,Cash,4606
4607,160.0,3-15-2000,Loan,4607
4608,80.0,4-11-2023,Loan,4608
4609,82.0,12-29-2018,Loan,4609
4610,52.0,7-3-2008,Cash,4610
4611,40.0,6-13-2003,Cash,4611
4612,48.0,6-10-2006,Loan,4612
4613,59.0,1-27-2013,Loan,4613
4614,112.0,12-7-2023,Cash,4614
4615,57.0,12-29-2006,Loan,4615
4616,85.0,7-24-2019,Loan,4616
4617,290.0,5-10-2022,Loan,4617
4618,42.8,6-26-2001,Loan,4618
4619,95.0,11-1-2024,Loan,4619
4620,80.64,6-9-2000,Loan,4620
4621,50.66,12-11-2016,Loan,4621
4622,400.0,1-29-2000,Loan,4622
4623,170.0,1-6-2008,Loan,4623
4624,47.0,1-15-2012,Cash,4624
4625,150.0,4-22-2008,Loan,4625
4626,240.0,11-27-2022,Cash,4626
4627,44.0,4-6-2013,Loan,4627
4628,65.0,6-6-2000,Cash,4628
4629,88.0,9-25-2003,Cash,4629
4630,54.1,2-5-2021,Loan,4630
4631,95.0,10-8-2002,Cash,4631
4632,351.0,8-30-2014,Loan,4632
4633,92.0,3-12-2000,Cash,4633
4634,85.0,5-14-2005,Cash,4634
4635,198.0,2-21-2013,Cash,4635
4636,32.0,8-10-2025,Loan,4636
4637,85.0,6-23-2000,Loan,4637
4638,82.0,10-26-2002,Loan,4638
4639,56.4,7-25-2021,Loan,4639
4640,52.0,11-9-2023,Cash,4640
4641,41.5,10-19-2011,Loan,4641
4642,600.0,8-28-2020,Cash,4642
4643,40.0,10-23-2022,Loan,4643
4644,85.0,1-2-2009,Cash,4644
4645,73.0,3-19-2020,Loan,4645
4646,34.0,9-3-2014,Loan,4646
4647,60.0,10-24-2003,Cash,4647
4648,135.0,2-5-2001,Loan,4648
4649,72.0,6-15-2008,Cash,4649
4650,35.11,6-26-2011,Loan,4650
4651,75.0,10-21-2015,Loan,4651
4652,113.0,10-8-2008,Loan,4652
4653,25.12,3-8-2015,Cash,4653
4654,408.0,6-3-2003,Loan,4654
4655,500.0,8-26-2011,Cash,4655
4656,225.0,1-2-2012,Loan,4656
4657,53.0,12-26-2015,Loan,4657
4658,140.0,2-22-2019,Loan,4658
4659,45.0,6-16-2010,Loan,4659
4660,118.0,6-23-2010,Loan,4660
4661,130.0,4-20-2008,Cash,4661
4662,120.0,9-8-2008,Cash,4662
4663,63.0,6-6-2002,Cash,4663
4664,48.0,9-18-2022,Cash,4664
4665,42.0,9-30-2001,Loan,4665
4666,100.0,4-16-2003,Loan,4666
4667,62.0,9-4-2022,Cash,4667
4668,37.0,3-17-2003,Cash,4668
4669,87.0,7-4-2023,Cash,4669
4670,48.0,4-25-2003,Cash,4670
4671,90.0,8-25-2015,Cash,4671
4672,120.0,7-21-2018,Loan,4672
4673,110.0,10-28-2003,Loan,4673
4674,85.0,4-3-2007,Cash,4674
4675,90.0,5-24-2015,Loan,4675
4676,38.52,3-1-2003,Loan,4676
4677,37.0,11-13-2019,Loan,4677
4678,72.04,4-7-2014,Loan,4678
4679,106.0,10-20-2007,Cash,4679
4680,180.0,9-27-2013,Cash,4680
4681,175.0,5-11-2004,Cash,4681
4682,48.0,3-9-2010,Cash,4682
4683,150.0,11-2-2001,Loan,4683
4684,660.0,9-9-2005,Loan,4684
4685,42.41,9-24-2023,Cash,4685
4686,117.0,12-22-2021,Loan,4686
4687,190.0,10-1-2002,Loan,4687
4688,16.45,6-5-2016,Cash,4688
4689,333.0,12-28-2015,Loan,4689
4690,200.0,9-1-2018,Loan,4690
4691,600.0,4-16-2003,Loan,4691
4692,28.0,6-1-2016,Loan,4692
4693,110.0,3-10-2022,Cash,4693
4694,71.32,3-11-2019,Cash,4694
4695,45.0,11-21-2010,Cash,4695
4696,35.52,1-15-2009,Loan,4696
4697,75.0,8-25-2004,Loan,4697
4698,20.5,9-5-2021,Loan,4698
4699,52.4,12-2-2023,Loan,4699
4700,39.0,2-24-2009,Cash,4700
4701,87.5,12-16-2014,Loan,4701
4702,89.0,10-18-2007,Cash,4702
4703,68.8,11-7-2018,Loan,4703
4704,35.0,3-11-2009,Loan,4704
4705,41.0,6-7-2023,Loan,4705
4706,320.0,2-20-2012,Cash,4706
4707,41.15,11-25-2013,Loan,4707
4708,95.0,1-11-2012,Cash,4708
4709,130.0,7-29-2025,Loan,4709
4710,56.0,10-9-2011,Cash,4710
4711,45.0,1-6-2008,Loan,4711
4712,220.0,10-19-2019,Cash,4712
4713,55.0,9-12-2007,Cash,4713
4714,240.0,8-29-2020,Cash,4714
4715,290.0,4-12-2011,Cash,4715
4716,140.0,3-10-2014,Loan,4716
4717,89.13,5-12-2024,Loan,4717
4718,73.0,4-12-2017,Loan,4718
4719,135.0,6-5-2004,Cash,4719
4720,125.0,3-28-2021,Loan,4720
4721,360.0,7-8-2014,Loan,4721
4722,60.0,11-29-2003,Cash,4722
4723,57.0,12-25-2005,Loan,4723
4724,95.0,6-2-2001,Cash,4724
4725,72.0,2-18-2019,Loan,4725
4726,37.0,3-5-2016,Cash,4726
4727,68.0,11-3-2015,Loan,4727
4728,156.0,12-28-2005,Loan,4728
4729,100.0,12-19-2003,Loan,4729
4730,102.0,4-12-2005,Loan,4730
4731,88.0,6-2-2010,Cash,4731
4732,75.0,10-14-2018,Loan,4732
4733,77.68,1-27-2008,Loan,4733
4734,150.0,6-5-2020,Cash,4734
4735,69.0,4-1-2011,Loan,4735
4736,53.27,11-26-2010,Cash,4736
4737,240.0,7-6-2000,Loan,4737
4738,150.0,6-10-2001,Loan,4738
4739,66.0,3-21-2020,Cash,4739
4740,36.0,6-2-2009,Loan,4740
4741,98.0,10-27-2020,Cash,4741
4742,110.0,2-11-2007,Loan,4742
4743,18.0,5-23-2018,Cash,4743
4744,54.0,11-24-2009,Loan,4744
4745,56.0,12-11-2022,Loan,4745
4746,65.0,12-26-2010,Cash,4746
4747,140.0,9-9-2006,Cash,4747
4748,50.0,12-11-2018,Loan,4748
4749,72.0,3-17-2014,Loan,4749
4750,74.4,3-19-2025,Loan,4750
4751,71.0,9-11-2005,Cash,4751
4752,30.27,4-18-2009,Cash,4752
4753,130.0,4-24-2015,Cash,4753
4754,150.0,5-22-2021,Loan,4754
4755,56.0,5-21-2016,Cash,4755
4756,55.0,12-15-2011,Loan,4756
4757,60.0,9-8-2023,Cash,4757
4758,29.0,6-9-2011,Loan,4758
4759,94.5,1-18-2013,Cash,4759
4760,45.5,8-25-2020,Cash,4760
4761,225.0,11-8-2018,Loan,4761
4762,77.99,4-28-2018,Cash,4762
4763,52.97,3-29-2007,Loan,4763
4764,84.0,3-6-2015,Cash,4764
4765,62.63,7-17-2003,Loan,4765
4766,57.0,2-15-2012,Cash,4766
4767,64.0,4-26-2022,Loan,4767
4768,36.1,11-7-2018,Cash,4768
4769,32.75,12-9-2006,Loan,4769
4770,39.5,2-17-2013,Loan,4770
4771,110.0,8-22-2024,Loan,4771
4772,205.0,3-25-2021,Loan,4772
4773,39.9,5-15-2003,Loan,4773
4774,45.0,11-10-2017,Cash,4774
4775,90.0,12-5-2020,Loan,4775
4776,24.86,1-1-2005,Cash,4776
4777,60.0,5-4-2000,Cash,4777
4778,107.0,8-2-2018,Loan,4778
4779,59.76,8-10-2009,Loan,4779
4780,180.0,5-30-2004,Loan,4780
4781,204.0,5-18-2023,Cash,4781
4782,170.0,3-15-2008,Loan,4782
4783,99.0,8-23-2007,Cash,4783
4784,55.0,4-21-2016,Loan,4784
4785,118.0,2-8-2002,Cash,4785
4786,15.0,9-1-2003,Loan,4786
4787,19.0,2-5-2014,Cash,4787
4788,85.0,7-28-2003,Loan,4788
4789,600.0,9-10-2019,Cash,4789
4790,41.0,10-20-2017,Cash,4790
4791,35.0,2-25-2000,Cash,4791
4792,26.0,6-4-2015,Loan,4792
4793,135.0,5-11-2004,Loan,4793
4794,150.0,12-18-2007,Loan,4794
4795,100.0,4-11-2022,Cash,4795
4796,30.35,11-14-2014,Loan,4796
4797,62.0,4-16-2010,Loan,4797
4798,68.0,2-12-2002,Cash,4798
4799,390.0,4-8-2019,Cash,4799
4800,46.0,12-12-2020,Cash,4800
4801,63.0,1-20-2009,Loan,4801
4802,75.0,8-2-2002,Cash,4802
4803,76.1,5-11-2003,Loan,4803
4804,34.98,7-14-2013,Loan,4804
4805,38.0,3-3-2008,Loan,4805
4806,36.44,8-28-2005,Cash,4806
4807,70.0,2-17-2005,Loan,4807
4808,37.0,7-26-2023,Cash,4808
4809,45.0,1-14-2013,Loan,4809
4810,35.0,1-22-2002,Loan,4810
4811,64.0,8-1-2018,Loan,4811
4812,110.0,12-9-2006,Loan,4812
4813,140.0,12-2-2008,Cash,4813
4814,75.0,10-18-2004,Loan,4814
4815,53.0,6-26-2011,Loan,4815
4816,60.0,5-28-2005,Loan,4816
4817,60.0,4-6-2016,Loan,4817
4818,60.0,9-2-2002,Loan,4818
4819,88.0,2-8-2024,Loan,4819
4820,210.0,7-23-2013,Loan,4820
4821,75.0,7-13-2009,Cash,4821
4822,169.0,10-23-2018,Loan,4822
4823,123.0,4-18-2013,Loan,4823
4824,70.0,5-26-2004,Loan,4824
4825,54.11,11-24-2019,Cash,4825
4826,271.0,10-8-2009,Loan,4826
4827,25.5,6-19-2025,Loan,4827
4828,115.0,1-21-2005,Loan,4828
4829,67.77,3-3-2016,Loan,4829
4830,78.0,4-22-2021,Loan,4830
4831,66.25,4-13-2018,Cash,4831
4832,55.0,9-26-2006,Cash,4832
4833,80.0,12-12-2002,Cash,4833
4834,43.0,3-26-2001,Loan,4834
4835,240.0,8-13-2020,Cash,4835
4836,150.0,3-17-2023,Cash,4836
4837,85.0,8-25-2015,Cash,4837
4838,78.0,2-15-2024,Cash,4838
4839,59.32,2-9-2001,Loan,4839
4840,45.0,8-21-2014,Cash,4840
4841,85.0,11-21-2020,Loan,4841
4842,290.0,3-29-2005,Cash,4842
4843,111.0,4-19-2009,Loan,4843
4844,100.0,2-21-2025,Cash,4844
4845,36.0,6-22-2023,Cash,4845
4846,285.0,11-2-2022,Cash,4846
4847,100.0,2-4-2010,Loan,4847
4848,50.0,1-3-2011,Loan,4848
4849,56.0,7-10-2021,Loan,4849
4850,73.5,1-19-2012,Cash,4850
4851,78.0,11-27-2004,Cash,4851
4852,85.0,10-12-2001,Loan,4852
4853,20.0,5-16-2000,Cash,4853
4854,115.0,8-14-2025,Loan,4854
4855,170.0,12-25-2005,Cash,4855
4856,79.0,1-4-2006,Cash,4856
4857,122.0,12-1-2024,Cash,4857
4858,45.0,9-3-2002,Cash,4858
4859,65.0,9-30-2013,Loan,4859
4860,81.0,5-3-2015,Loan,4860
4861,27.0,5-9-2003,Loan,4861
4862,63.0,11-15-2013,Cash,4862
4863,170.0,11-26-2013,Loan,4863
4864,110.0,6-28-2014,Loan,4864
4865,37.83,8-23-2010,Loan,4865
4866,67.9,10-20-2025,Loan,4866
4867,140.0,2-28-2014,Cash,4867
4868,55.0,6-20-2020,Cash,4868
4869,90.0,1-10-2014,Loan,4869
4870,66.0,9-14-2013,Cash,4870
4871,175.0,5-13-2014,Cash,4871
4872,196.0,3-8-2024,Loan,4872
4873,44.0,3-25-2009,Loan,4873
