feature_id,property_id,feature_name,feature_value
13251,4417,society,SNnia E
13252,4418,bath,2.0
13253,4418,balcony,2.0
13254,4418,society,
13255,4419,bath,2.0
13256,4419,balcony,1.0
13257,4419,society,
13258,4420,bath,3.0
13259,4420,balcony,1.0
13260,4420,society,SaireSa
13261,4421,bath,2.0
13262,4421,balcony,2.0
13263,4421,society,PuziaVe
13264,4422,bath,3.0
13265,4422,balcony,0.0
13266,4422,society,
13267,4423,bath,4.0
13268,4423,balcony,0.0
13269,4423,society,Vaodssh
13270,4424,bath,2.0
13271,4424,balcony,1.0
13272,4424,society,Foncync
13273,4425,bath,3.0
13274,4425,balcony,3.0
13275,4425,society,Patust 
13276,4426,bath,3.0
13277,4426,balcony,2.0
13278,4426,society,G conTh
13279,4427,bath,2.0
13280,4427,balcony,2.0
13281,4427,society,Gotaten
13282,4428,bath,3.0
13283,4428,balcony,1.0
13284,4428,society,PrntaEn
13285,4429,bath,2.0
13286,4429,balcony,2.0
13287,4429,society,
13288,4430,bath,4.0
13289,4430,balcony,2.0
13290,4430,society,IBaveen
13291,4431,bath,2.0
13292,4431,balcony,1.0
13293,4431,society,Prdenth
13294,4432,bath,2.0
13295,4432,balcony,1.0
13296,4432,society,
13297,4433,bath,4.0
13298,4433,balcony,2.0
13299,4433,society,Adeatlm
13300,4434,bath,2.0
13301,4434,balcony,2.0
13302,4434,society,DStra S
13303,4435,bath,3.0
13304,4435,balcony,3.0
13305,4435,society,NRowse 
13306,4436,bath,3.0
13307,4436,balcony,3.0
13308,4436,society,JRrnauv
13309,4437,bath,1.0
13310,4437,balcony,0.0
13311,4437,society,Tavenew
13312,4438,bath,3.0
13313,4438,balcony,1.0
13314,4438,society,Mades G
13315,4439,bath,2.0
13316,4439,balcony,1.0
13317,4439,society,SMaxyay
13318,4440,bath,2.0
13319,4440,balcony,2.0
13320,4440,society,GoncyRe
13321,4441,bath,6.0
13322,4441,balcony,3.0
13323,4441,society,
13324,4442,bath,2.0
13325,4442,balcony,1.0
13326,4442,society,Shitt S
13327,4443,bath,2.0
13328,4443,balcony,1.0
13329,4443,society,V2avei 
13330,4444,bath,4.0
13331,4444,balcony,2.0
13332,4444,society,
13333,4445,bath,4.0
13334,4445,balcony,3.0
13335,4445,society,
13336,4446,bath,2.0
13337,4446,balcony,2.0
13338,4446,society,
13339,4447,bath,8.0
13340,4447,balcony,
13341,4447,society,
13342,4448,bath,2.0
13343,4448,balcony,2.0
13344,4448,society,
13345,4449,bath,2.0
13346,4449,balcony,1.0
13347,4449,society,
13348,4450,bath,2.0
13349,4450,balcony,1.0
13350,4450,society,
13351,4451,bath,4.0
13352,4451,balcony,3.0
13353,4451,society,
13354,4452,bath,2.0
13355,4452,balcony,1.0
13356,4452,society,
13357,4453,bath,3.0
13358,4453,balcony,2.0
13359,4453,society,DNncasa
13360,4454,bath,2.0
13361,4454,balcony,3.0
13362,4454,society,NDpalSe
13363,4455,bath,1.0
13364,4455,balcony,1.0
13365,4455,society,AsNowre
13366,4456,bath,2.0
13367,4456,balcony,3.0
13368,4456,society,KPhtsei
13369,4457,bath,3.0
13370,4457,balcony,1.0
13371,4457,society,Soitya 
13372,4458,bath,2.0
13373,4458,balcony,1.0
13374,4458,society,Puachal
13375,4459,bath,2.0
13376,4459,balcony,2.0
13377,4459,society,Viisear
13378,4460,bath,3.0
13379,4460,balcony,1.0
13380,4460,society,Sodgere
13381,4461,bath,2.0
13382,4461,balcony,2.0
13383,4461,society,Arera V
13384,4462,bath,2.0
13385,4462,balcony,3.0
13386,4462,society,Goateds
13387,4463,bath,3.0
13388,4463,balcony,2.0
13389,4463,society,
13390,4464,bath,3.0
13391,4464,balcony,2.0
13392,4464,society,Pehtsa 
13393,4465,bath,2.0
13394,4465,balcony,3.0
13395,4465,society,ManceEl
13396,4466,bath,4.0
13397,4466,balcony,3.0
13398,4466,society,
13399,4467,bath,4.0
13400,4467,balcony,3.0
13401,4467,society,
13402,4468,bath,2.0
13403,4468,balcony,1.0
13404,4468,society,
13405,4469,bath,2.0
13406,4469,balcony,2.0
13407,4469,society,
13408,4470,bath,4.0
13409,4470,balcony,2.0
13410,4470,society,
13411,4471,bath,3.0
13412,4471,balcony,1.0
13413,4471,society,
13414,4472,bath,2.0
13415,4472,balcony,2.0
13416,4472,society,
13417,4473,bath,3.0
13418,4473,balcony,2.0
13419,4473,society,Mahosya
13420,4474,bath,2.0
13421,4474,balcony,1.0
13422,4474,society,
13423,4475,bath,4.0
13424,4475,balcony,1.0
13425,4475,society,
13426,4476,bath,2.0
13427,4476,balcony,1.0
13428,4476,society,Ozensve
13429,4477,bath,2.0
13430,4477,balcony,2.0
13431,4477,society,BriumMi
13432,4478,bath,3.0
13433,4478,balcony,3.0
13434,4478,society,Ste 2al
13435,4479,bath,2.0
13436,4479,balcony,1.0
13437,4479,society,
13438,4480,bath,2.0
13439,4480,balcony,1.0
13440,4480,society,Paentta
13441,4481,bath,2.0
13442,4481,balcony,2.0
13443,4481,society,
13444,4482,bath,3.0
13445,4482,balcony,2.0
13446,4482,society,Jaood G
13447,4483,bath,8.0
13448,4483,balcony,3.0
13449,4483,society,
13450,4484,bath,2.0
13451,4484,balcony,1.0
13452,4484,society,
13453,4485,bath,2.0
13454,4485,balcony,1.0
13455,4485,society,Sisice 
13456,4486,bath,5.0
13457,4486,balcony,
13458,4486,society,
13459,4487,bath,2.0
13460,4487,balcony,0.0
13461,4487,society,Fea 3Al
13462,4488,bath,4.0
13463,4488,balcony,3.0
13464,4488,society,
13465,4489,bath,4.0
13466,4489,balcony,3.0
13467,4489,society,Raard B
13468,4490,bath,3.0
13469,4490,balcony,
13470,4490,society,AltesEs
13471,4491,bath,3.0
13472,4491,balcony,2.0
13473,4491,society,
13474,4492,bath,2.0
13475,4492,balcony,2.0
13476,4492,society,Srncya 
13477,4493,bath,7.0
13478,4493,balcony,0.0
13479,4493,society,
13480,4494,bath,2.0
13481,4494,balcony,2.0
13482,4494,society,Seasare
13483,4495,bath,2.0
13484,4495,balcony,0.0
13485,4495,society,
13486,4496,bath,2.0
13487,4496,balcony,1.0
13488,4496,society,
13489,4497,bath,2.0
13490,4497,balcony,2.0
13491,4497,society,
13492,4498,bath,5.0
13493,4498,balcony,0.0
13494,4498,society,DNionfl
13495,4499,bath,6.0
13496,4499,balcony,2.0
13497,4499,society,Prood P
13498,4500,bath,2.0
13499,4500,balcony,2.0
13500,4500,society,
13501,4501,bath,3.0
13502,4501,balcony,2.0
13503,4501,society,Sovar S
13504,4502,bath,4.0
13505,4502,balcony,2.0
13506,4502,society,Paoliy 
13507,4503,bath,3.0
13508,4503,balcony,3.0
13509,4503,society,Caycend
13510,4504,bath,4.0
13511,4504,balcony,1.0
13512,4504,society,
13513,4505,bath,2.0
13514,4505,balcony,1.0
13515,4505,society,
13516,4506,bath,1.0
13517,4506,balcony,1.0
13518,4506,society,SunceEs
13519,4507,bath,2.0
13520,4507,balcony,1.0
13521,4507,society,Pridsi 
13522,4508,bath,2.0
13523,4508,balcony,2.0
13524,4508,society,SLavena
13525,4509,bath,3.0
13526,4509,balcony,2.0
13527,4509,society,Soitya 
13528,4510,bath,2.0
13529,4510,balcony,1.0
13530,4510,society,Baowsig
13531,4511,bath,7.0
13532,4511,balcony,
13533,4511,society,
13534,4512,bath,2.0
13535,4512,balcony,1.0
13536,4512,society,GMown E
13537,4513,bath,3.0
13538,4513,balcony,2.0
13539,4513,society,SoystAm
13540,4514,bath,2.0
13541,4514,balcony,1.0
13542,4514,society,DSvar S
13543,4515,bath,2.0
13544,4515,balcony,1.0
13545,4515,society,Prionad
13546,4516,bath,4.0
13547,4516,balcony,2.0
13548,4516,society,
13549,4517,bath,3.0
13550,4517,balcony,
13551,4517,society,
13552,4518,bath,4.0
13553,4518,balcony,3.0
13554,4518,society,
13555,4519,bath,3.0
13556,4519,balcony,2.0
13557,4519,society,RothaVa
13558,4520,bath,2.0
13559,4520,balcony,1.0
13560,4520,society,Asira E
13561,4521,bath,3.0
13562,4521,balcony,2.0
13563,4521,society,
13564,4522,bath,2.0
13565,4522,balcony,1.0
13566,4522,society,Brnia G
13567,4523,bath,2.0
13568,4523,balcony,2.0
13569,4523,society,
13570,4524,bath,2.0
13571,4524,balcony,2.0
13572,4524,society,Swers T
13573,4525,bath,2.0
13574,4525,balcony,1.0
13575,4525,society,ViistLa
13576,4526,bath,3.0
13577,4526,balcony,0.0
13578,4526,society,
13579,4527,bath,2.0
13580,4527,balcony,3.0
13581,4527,society,
13582,4528,bath,2.0
13583,4528,balcony,1.0
13584,4528,society,
13585,4529,bath,3.0
13586,4529,balcony,2.0
13587,4529,society,Gonoril
13588,4530,bath,4.0
13589,4530,balcony,
13590,4530,society,
13591,4531,bath,2.0
13592,4531,balcony,2.0
13593,4531,society,Contsci
13594,4532,bath,2.0
13595,4532,balcony,2.0
13596,4532,society,PuamaPa
13597,4533,bath,2.0
13598,4533,balcony,3.0
13599,4533,society,Dhalsh 
13600,4534,bath,2.0
13601,4534,balcony,1.0
13602,4534,society,
13603,4535,bath,3.0
13604,4535,balcony,2.0
13605,4535,society,
13606,4536,bath,3.0
13607,4536,balcony,2.0
13608,4536,society,
13609,4537,bath,2.0
13610,4537,balcony,0.0
13611,4537,society,
13612,4538,bath,2.0
13613,4538,balcony,2.0
13614,4538,society,Jaanaa 
13615,4539,bath,2.0
13616,4539,balcony,3.0
13617,4539,society,Dhalsh 
13618,4540,bath,5.0
13619,4540,balcony,2.0
13620,4540,society,Cangse 
13621,4541,bath,3.0
13622,4541,balcony,2.0
13623,4541,society,
13624,4542,bath,1.0
13625,4542,balcony,1.0
13626,4542,society,
13627,4543,bath,2.0
13628,4543,balcony,1.0
13629,4543,society,Pao 3ow
13630,4544,bath,5.0
13631,4544,balcony,3.0
13632,4544,society,Cehosy 
13633,4545,bath,2.0
13634,4545,balcony,1.0
13635,4545,society,
13636,4546,bath,4.0
13637,4546,balcony,2.0
13638,4546,society,
13639,4547,bath,3.0
13640,4547,balcony,0.0
13641,4547,society,
13642,4548,bath,2.0
13643,4548,balcony,1.0
13644,4548,society,HovasTe
13645,4549,bath,2.0
13646,4549,balcony,1.0
13647,4549,society,
13648,4550,bath,3.0
13649,4550,balcony,1.0
13650,4550,society,
13651,4551,bath,2.0
13652,4551,balcony,2.0
13653,4551,society,Sanumn 
13654,4552,bath,1.0
13655,4552,balcony,0.0
13656,4552,society,PrityTr
13657,4553,bath,3.0
13658,4553,balcony,1.0
13659,4553,society,ColeyNa
13660,4554,bath,2.0
13661,4554,balcony,1.0
13662,4554,society,Mades G
13663,4555,bath,3.0
13664,4555,balcony,
13665,4555,society,
13666,4556,bath,3.0
13667,4556,balcony,3.0
13668,4556,society,Viers S
13669,4557,bath,2.0
13670,4557,balcony,1.0
13671,4557,society,
13672,4558,bath,1.0
13673,4558,balcony,1.0
13674,4558,society,PuonsSe
13675,4559,bath,3.0
13676,4559,balcony,2.0
13677,4559,society,PaontWa
13678,4560,bath,2.0
13679,4560,balcony,1.0
13680,4560,society,
13681,4561,bath,2.0
13682,4561,balcony,1.0
13683,4561,society,SrarkSk
13684,4562,bath,3.0
13685,4562,balcony,1.0
13686,4562,society,Soiewre
13687,4563,bath,3.0
13688,4563,balcony,2.0
13689,4563,society,LoentKr
13690,4564,bath,2.0
13691,4564,balcony,2.0
13692,4564,society,Srvasi 
13693,4565,bath,2.0
13694,4565,balcony,0.0
13695,4565,society,
13696,4566,bath,9.0
13697,4566,balcony,1.0
13698,4566,society,
13699,4567,bath,3.0
13700,4567,balcony,3.0
13701,4567,society,MJtumty
13702,4568,bath,3.0
13703,4568,balcony,1.0
13704,4568,society,Chorda 
13705,4569,bath,3.0
13706,4569,balcony,3.0
13707,4569,society,SPllain
13708,4570,bath,3.0
13709,4570,balcony,2.0
13710,4570,society,SNnia E
13711,4571,bath,2.0
13712,4571,balcony,2.0
13713,4571,society,
13714,4572,bath,2.0
13715,4572,balcony,0.0
13716,4572,society,
13717,4573,bath,2.0
13718,4573,balcony,1.0
13719,4573,society,SSestth
13720,4574,bath,2.0
13721,4574,balcony,2.0
13722,4574,society,GrrvaGr
13723,4575,bath,1.0
13724,4575,balcony,1.0
13725,4575,society,GoAirej
13726,4576,bath,4.0
13727,4576,balcony,2.0
13728,4576,society,
13729,4577,bath,4.0
13730,4577,balcony,
13731,4577,society,
13732,4578,bath,3.0
13733,4578,balcony,1.0
13734,4578,society,ColeyNa
13735,4579,bath,4.0
13736,4579,balcony,
13737,4579,society,
13738,4580,bath,5.0
13739,4580,balcony,3.0
13740,4580,society,Paoliy 
13741,4581,bath,2.0
13742,4581,balcony,1.0
13743,4581,society,Prityel
13744,4582,bath,2.0
13745,4582,balcony,3.0
13746,4582,society,Soazak 
13747,4583,bath,2.0
13748,4583,balcony,1.0
13749,4583,society,SuBayin
13750,4584,bath,2.0
13751,4584,balcony,1.0
13752,4584,society,Naandit
13753,4585,bath,2.0
13754,4585,balcony,3.0
13755,4585,society,
13756,4586,bath,9.0
13757,4586,balcony,
13758,4586,society,
13759,4587,bath,2.0
13760,4587,balcony,1.0
13761,4587,society,
13762,4588,bath,3.0
13763,4588,balcony,3.0
13764,4588,society,ElentAp
13765,4589,bath,2.0
13766,4589,balcony,2.0
13767,4589,society,
13768,4590,bath,6.0
13769,4590,balcony,2.0
13770,4590,society,
13771,4591,bath,4.0
13772,4591,balcony,1.0
13773,4591,society,
13774,4592,bath,2.0
13775,4592,balcony,1.0
13776,4592,society,
13777,4593,bath,3.0
13778,4593,balcony,2.0
13779,4593,society,
13780,4594,bath,5.0
13781,4594,balcony,2.0
13782,4594,society,
13783,4595,bath,5.0
13784,4595,balcony,2.0
13785,4595,society,SoisoCa
13786,4596,bath,3.0
13787,4596,balcony,2.0
13788,4596,society,
13789,4597,bath,4.0
13790,4597,balcony,2.0
13791,4597,society,PrityTr
13792,4598,bath,2.0
13793,4598,balcony,1.0
13794,4598,society,Shthi S
13795,4599,bath,3.0
13796,4599,balcony,3.0
13797,4599,society,Gencysi
13798,4600,bath,2.0
13799,4600,balcony,1.0
13800,4600,society,SMuilan
13801,4601,bath,5.0
13802,4601,balcony,1.0
13803,4601,society,PuoodSk
13804,4602,bath,6.0
13805,4602,balcony,2.0
13806,4602,society,
13807,4603,bath,5.0
13808,4603,balcony,1.0
13809,4603,society,Chllea 
13810,4604,bath,2.0
13811,4604,balcony,1.0
13812,4604,society,NaensGa
13813,4605,bath,1.0
13814,4605,balcony,1.0
13815,4605,society,VBn 2lm
13816,4606,bath,2.0
13817,4606,balcony,1.0
13818,4606,society,NCaveun
13819,4607,bath,3.0
13820,4607,balcony,2.0
13821,4607,society,SrEndPo
13822,4608,bath,3.0
13823,4608,balcony,2.0
13824,4608,society,Arata A
13825,4609,bath,3.0
13826,4609,balcony,1.0
13827,4609,society,Giconal
13828,4610,bath,2.0
13829,4610,balcony,2.0
13830,4610,society,Bhmesy 
13831,4611,bath,2.0
13832,4611,balcony,2.0
13833,4611,society,
13834,4612,bath,2.0
13835,4612,balcony,3.0
13836,4612,society,Mae 1Ar
13837,4613,bath,2.0
13838,4613,balcony,1.0
13839,4613,society,
13840,4614,bath,2.0
13841,4614,balcony,1.0
13842,4614,society,Soamsay
13843,4615,bath,4.0
13844,4615,balcony,3.0
13845,4615,society,Darsh S
13846,4616,bath,2.0
13847,4616,balcony,2.0
13848,4616,society,Niareum
13849,4617,bath,2.0
13850,4617,balcony,3.0
13851,4617,society,
13852,4618,bath,2.0
13853,4618,balcony,1.0
13854,4618,society,
13855,4619,bath,2.0
13856,4619,balcony,1.0
13857,4619,society,
13858,4620,bath,3.0
13859,4620,balcony,2.0
13860,4620,society,Brony H
13861,4621,bath,2.0
13862,4621,balcony,1.0
13863,4621,society,Rosha I
13864,4622,bath,2.0
13865,4622,balcony,2.0
13866,4622,society,
13867,4623,bath,4.0
13868,4623,balcony,3.0
13869,4623,society,Skensk 
13870,4624,bath,3.0
13871,4624,balcony,2.0
13872,4624,society,Sodgere
13873,4625,bath,2.0
13874,4625,balcony,1.0
13875,4625,society,
13876,4626,bath,6.0
13877,4626,balcony,2.0
13878,4626,society,Pruthg 
13879,4627,bath,3.0
13880,4627,balcony,0.0
13881,4627,society,
13882,4628,bath,1.0
13883,4628,balcony,1.0
13884,4628,society,PrensKe
13885,4629,bath,2.0
13886,4629,balcony,0.0
13887,4629,society,
13888,4630,bath,1.0
13889,4630,balcony,1.0
13890,4630,society,SNnia E
13891,4631,bath,2.0
13892,4631,balcony,1.0
13893,4631,society,GMown E
13894,4632,bath,3.0
13895,4632,balcony,2.0
13896,4632,society,Niarknt
13897,4633,bath,5.0
13898,4633,balcony,3.0
13899,4633,society,Sothadr
13900,4634,bath,3.0
13901,4634,balcony,3.0
13902,4634,society,Srsica 
13903,4635,bath,3.0
13904,4635,balcony,2.0
13905,4635,society,AgaveEn
13906,4636,bath,4.0
13907,4636,balcony,3.0
13908,4636,society,
13909,4637,bath,2.0
13910,4637,balcony,3.0
13911,4637,society,
13912,4638,bath,2.0
13913,4638,balcony,2.0
13914,4638,society,Prllsan
13915,4639,bath,2.0
13916,4639,balcony,2.0
13917,4639,society,
13918,4640,bath,2.0
13919,4640,balcony,1.0
13920,4640,society,Vaharvi
13921,4641,bath,2.0
13922,4641,balcony,2.0
13923,4641,society,
13924,4642,bath,2.0
13925,4642,balcony,2.0
13926,4642,society,
13927,4643,bath,4.0
13928,4643,balcony,2.0
13929,4643,society,Adstah 
13930,4644,bath,2.0
13931,4644,balcony,1.0
13932,4644,society,CoaveAt
13933,4645,bath,3.0
13934,4645,balcony,0.0
13935,4645,society,
13936,4646,bath,2.0
13937,4646,balcony,2.0
13938,4646,society,NCold G
13939,4647,bath,2.0
13940,4647,balcony,1.0
13941,4647,society,
13942,4648,bath,2.0
13943,4648,balcony,1.0
13944,4648,society,Suiumy 
13945,4649,bath,4.0
13946,4649,balcony,3.0
13947,4649,society,Prensin
13948,4650,bath,2.0
13949,4650,balcony,1.0
13950,4650,society,SVlesas
13951,4651,bath,2.0
13952,4651,balcony,2.0
13953,4651,society,
13954,4652,bath,2.0
13955,4652,balcony,1.0
13956,4652,society,Kenia G
13957,4653,bath,4.0
13958,4653,balcony,2.0
13959,4653,society,Bhmesy 
13960,4654,bath,2.0
13961,4654,balcony,1.0
13962,4654,society,SunceEs
13963,4655,bath,6.0
13964,4655,balcony,2.0
13965,4655,society,
13966,4656,bath,5.0
13967,4656,balcony,2.0
13968,4656,society,
13969,4657,bath,1.0
13970,4657,balcony,0.0
13971,4657,society,
13972,4658,bath,1.0
13973,4658,balcony,1.0
13974,4658,society,
13975,4659,bath,3.0
13976,4659,balcony,3.0
13977,4659,society,
13978,4660,bath,2.0
13979,4660,balcony,2.0
13980,4660,society,
13981,4661,bath,3.0
13982,4661,balcony,3.0
13983,4661,society,Krala D
13984,4662,bath,7.0
13985,4662,balcony,2.0
13986,4662,society,
13987,4663,bath,3.0
13988,4663,balcony,2.0
13989,4663,society,Raard B
13990,4664,bath,2.0
13991,4664,balcony,2.0
13992,4664,society,Sklls C
13993,4665,bath,2.0
13994,4665,balcony,0.0
13995,4665,society,
13996,4666,bath,1.0
13997,4666,balcony,1.0
13998,4666,society,Pronyt 
13999,4667,bath,5.0
14000,4667,balcony,1.0
14001,4667,society,
14002,4668,bath,2.0
14003,4668,balcony,1.0
14004,4668,society,Suhamra
14005,4669,bath,2.0
14006,4669,balcony,1.0
14007,4669,society,Prityel
14008,4670,bath,2.0
14009,4670,balcony,2.0
14010,4670,society,Ahriaup
14011,4671,bath,2.0
14012,4671,balcony,2.0
14013,4671,society,DiaveEn
14014,4672,bath,2.0
14015,4672,balcony,1.0
14016,4672,society,Magiaya
14017,4673,bath,3.0
14018,4673,balcony,2.0
14019,4673,society,PrntaEn
14020,4674,bath,3.0
14021,4674,balcony,3.0
14022,4674,society,
14023,4675,bath,2.0
14024,4675,balcony,2.0
14025,4675,society,Suntsan
14026,4676,bath,3.0
14027,4676,balcony,2.0
14028,4676,society,PuilaMi
14029,4677,bath,2.0
14030,4677,balcony,2.0
14031,4677,society,
14032,4678,bath,2.0
14033,4678,balcony,0.0
14034,4678,society,NaensGa
14035,4679,bath,3.0
14036,4679,balcony,2.0
14037,4679,society,DSapeSk
14038,4680,bath,2.0
14039,4680,balcony,2.0
14040,4680,society,
14041,4681,bath,2.0
14042,4681,balcony,2.0
14043,4681,society,
14044,4682,bath,5.0
14045,4682,balcony,2.0
14046,4682,society,Goted U
14047,4683,bath,2.0
14048,4683,balcony,1.0
14049,4683,society,Rencyes
14050,4684,bath,9.0
14051,4684,balcony,2.0
14052,4684,society,
14053,4685,bath,40.0
14054,4685,balcony,0.0
14055,4685,society,
14056,4686,bath,1.0
14057,4686,balcony,1.0
14058,4686,society,Shitt S
14059,4687,bath,3.0
14060,4687,balcony,2.0
14061,4687,society,Raard B
14062,4688,bath,3.0
14063,4688,balcony,2.0
14064,4688,society,
14065,4689,bath,1.0
14066,4689,balcony,1.0
14067,4689,society,SunceEs
14068,4690,bath,4.0
14069,4690,balcony,
14070,4690,society,
14071,4691,bath,4.0
14072,4691,balcony,2.0
14073,4691,society,
14074,4692,bath,10.0
14075,4692,balcony,
14076,4692,society,
14077,4693,bath,2.0
14078,4693,balcony,0.0
14079,4693,society,SNavenc
14080,4694,bath,3.0
14081,4694,balcony,
14082,4694,society,Hiate F
14083,4695,bath,2.0
14084,4695,balcony,1.0
14085,4695,society,PualeSk
14086,4696,bath,2.0
14087,4696,balcony,2.0
14088,4696,society,Coush W
14089,4697,bath,2.0
14090,4697,balcony,1.0
14091,4697,society,SLtalry
14092,4698,bath,6.0
14093,4698,balcony,2.0
14094,4698,society,
14095,4699,bath,1.0
14096,4699,balcony,1.0
14097,4699,society,Guenoa 
14098,4700,bath,2.0
14099,4700,balcony,1.0
14100,4700,society,
14101,4701,bath,2.0
14102,4701,balcony,2.0
14103,4701,society,
14104,4702,bath,3.0
14105,4702,balcony,2.0
14106,4702,society,Itala A
14107,4703,bath,2.0
14108,4703,balcony,1.0
14109,4703,society,Asintas
14110,4704,bath,2.0
14111,4704,balcony,1.0
14112,4704,society,Prlla C
14113,4705,bath,2.0
14114,4705,balcony,1.0
14115,4705,society,Sie 2is
14116,4706,bath,2.0
14117,4706,balcony,1.0
14118,4706,society,PrarePa
14119,4707,bath,4.0
14120,4707,balcony,3.0
14121,4707,society,
14122,4708,bath,2.0
14123,4708,balcony,1.0
14124,4708,society,
14125,4709,bath,4.0
14126,4709,balcony,1.0
14127,4709,society,
14128,4710,bath,3.0
14129,4710,balcony,2.0
14130,4710,society,Bhmesy 
14131,4711,bath,3.0
14132,4711,balcony,2.0
14133,4711,society,
14134,4712,bath,2.0
14135,4712,balcony,2.0
14136,4712,society,
14137,4713,bath,5.0
14138,4713,balcony,2.0
14139,4713,society,
14140,4714,bath,2.0
14141,4714,balcony,2.0
14142,4714,society,Viium E
14143,4715,bath,4.0
14144,4715,balcony,3.0
14145,4715,society,
14146,4716,bath,7.0
14147,4716,balcony,
14148,4716,society,Maana E
14149,4717,bath,3.0
14150,4717,balcony,2.0
14151,4717,society,Goourta
14152,4718,bath,3.0
14153,4718,balcony,2.0
14154,4718,society,Axdam V
14155,4719,bath,2.0
14156,4719,balcony,2.0
14157,4719,society,Brnia G
14158,4720,bath,3.0
14159,4720,balcony,0.0
14160,4720,society,
14161,4721,bath,3.0
14162,4721,balcony,2.0
14163,4721,society,Soitya 
14164,4722,bath,4.0
14165,4722,balcony,2.0
14166,4722,society,
14167,4723,bath,2.0
14168,4723,balcony,1.0
14169,4723,society,
14170,4724,bath,2.0
14171,4724,balcony,1.0
14172,4724,society,Aiitya 
14173,4725,bath,4.0
14174,4725,balcony,3.0
14175,4725,society,
14176,4726,bath,3.0
14177,4726,balcony,2.0
14178,4726,society,
14179,4727,bath,2.0
14180,4727,balcony,2.0
14181,4727,society,Shthi S
14182,4728,bath,3.0
14183,4728,balcony,3.0
14184,4728,society,VMlet C
14185,4729,bath,4.0
14186,4729,balcony,2.0
14187,4729,society,Prtanha
